bbox_x,bbox_y,bbox_w,bbox_h,class_id,label,timestamp,confidence,real_detection,track_id,n
988.0,558.0,14.0,5.0,0,animal,1694356313.636,2.0,1,99,1
3.0,916.0,1912.0,164.0,0,ignore_area,1694356313.636,2.0,1,99,1
235.0,784.0,14.0,15.0,0,object,1694356333.389,0.0839090049266815,1,1805,114
1881.0,990.0,15.0,15.0,0,object,1694356333.389,0.4482941925525665,1,1870,97
1352.0,609.0,31.25,17.25,0,animal,1694356333.389,2.0,1,99,1
150.75,545.5,16.5,6.0,0,animal,1694356333.389,1.0,True,99,1
142.0,546.25,14.5,5.0,0,animal,1694356333.389,2.0,1,99,1
130.0,544.0,17.75,7.5,0,animal,1694356333.389,2.0,1,99,1
125.25,547.0,18.5,11.5,0,animal,1694356333.389,2.0,1,99,1
110.0,547.25,13.75,6.75,0,animal,1694356333.389,2.0,1,99,1
84.0,544.75,23.5,8.5,0,animal,1694356333.389,2.0,1,99,1
74.0,548.75,13.75,9.75,0,animal,1694356333.389,2.0,1,99,1
63.75,549.25,12.5,8.25,0,animal,1694356333.389,2.0,1,99,1
66.0,542.0,11.0,10.5,0,animal,1694356333.389,2.0,1,99,1
53.75,547.75,13.25,8.0,0,animal,1694356333.389,2.0,1,99,1
37.0,546.0,19.0,9.0,0,animal,1694356333.389,2.0,1,99,1
925.0,553.0,15.0,13.0,0,animal,1694356333.389,2.0,1,99,1
674.0,533.0,12.0,11.0,0,animal,1694356333.389,2.0,1,99,1
638.0,536.0,19.0,7.0,0,animal,1694356333.389,2.0,1,99,1
580.75,550.75,9.75,10.5,0,animal,1694356333.389,2.0,1,99,1
1817.0,1023.0,15.0,15.0,0,object,1694356333.923,0.0835539326071739,1,1624,43
1881.0,990.0,15.0,14.0,0,object,1694356333.923,0.2728467285633087,1,1870,113
1746.0,1058.0,15.0,15.0,0,object,1694356333.923,0.0991134494543075,1,1957,29
1376.0,644.0,15.0,15.0,0,object,1694356333.923,0.1786024719476699,1,2099,5
1351.0,609.0,31.0,17.0,0,animal,1694356333.923,2.0,1,99,1
142.0,546.0,14.0,5.0,0,animal,1694356333.923,2.0,1,99,1
131.0,544.0,17.0,7.0,0,animal,1694356333.923,2.0,1,99,1
126.0,547.0,18.0,11.0,0,animal,1694356333.923,2.0,1,99,1
110.0,547.0,13.0,6.0,0,animal,1694356333.923,2.0,1,99,1
84.0,544.0,23.0,8.0,0,animal,1694356333.923,2.0,1,99,1
73.0,548.0,13.0,9.0,0,animal,1694356333.923,2.0,1,99,1
62.0,549.0,12.0,8.0,0,animal,1694356333.923,2.0,1,99,1
65.0,542.0,11.0,10.0,0,animal,1694356333.923,2.0,1,99,1
53.0,547.0,13.0,8.0,0,animal,1694356333.923,2.0,1,99,1
36.0,546.0,19.0,9.0,0,animal,1694356333.923,2.0,1,99,1
925.0,553.0,15.0,13.0,0,animal,1694356333.923,2.0,1,99,1
674.0,533.0,12.0,11.0,0,animal,1694356333.923,2.0,1,99,1
637.0,536.0,19.0,7.0,0,animal,1694356333.923,2.0,1,99,1
580.0,550.0,9.0,10.0,0,animal,1694356333.923,2.0,1,99,1
0.0,0.0,500.0,500.0,10,ignore_frame,1694356472.406,2.0,1,99,1
0.0,0.0,500.0,500.0,10,ignore_frame,1694356472.94,2.0,1,99,1
0.0,0.0,500.0,500.0,10,ignore_frame,1694356473.474,2.0,1,99,1
0.0,0.0,500.0,500.0,10,ignore_frame,1694356474.008,2.0,1,99,1
0.0,0.0,500.0,500.0,10,ignore_frame,1694356474.542,2.0,1,99,1
0.0,0.0,500.0,500.0,10,ignore_frame,1694356475.076,2.0,1,99,1
0.0,0.0,500.0,500.0,10,ignore_frame,1694356475.61,2.0,1,99,1
0.0,0.0,500.0,500.0,10,ignore_frame,1694356476.143,2.0,1,99,1
0.0,0.0,500.0,500.0,10,ignore_frame,1694356476.677,2.0,1,99,1
0.0,0.0,500.0,500.0,10,ignore_frame,1694356477.211,2.0,1,99,1
0.0,0.0,500.0,500.0,10,ignore_frame,1694356477.745,2.0,1,99,1
0.0,0.0,500.0,500.0,10,ignore_frame,1694356478.279,2.0,1,99,1
0.0,0.0,500.0,500.0,10,ignore_frame,1694356478.813,2.0,1,99,1
0.0,0.0,500.0,500.0,10,ignore_frame,1694356479.347,2.0,1,99,1
1338.0,705.0,15.0,15.0,0,vehicle,1694356479.881,1.0,True,7659,72
941.0,538.0,15.0,15.0,0,object,1694356479.881,0.5031992793083191,1,7660,33
331.0,469.0,15.0,15.0,0,object,1694356479.881,0.6247568726539612,1,7661,36
1571.0,582.0,14.0,15.0,0,vehicle,1694356479.881,1.0,True,7690,17
776.0,525.0,15.0,15.0,0,object,1694356479.881,0.6542789340019226,1,7706,25
1271.0,562.0,15.0,15.0,0,object,1694356479.881,0.4308306574821472,1,7710,35
997.0,542.0,15.0,15.0,0,object,1694356479.881,0.5332826972007751,1,7720,23
304.0,469.0,15.0,15.0,0,object,1694356479.881,0.4467094242572784,1,7721,21
352.0,592.0,15.0,15.0,0,vehicle,1694356479.881,1.0,True,7722,23
1320.0,574.0,15.0,15.0,0,vehicle,1694356479.881,1.0,True,7739,1
1297.0,569.0,15.0,15.0,0,vehicle,1694356479.881,1.0,True,7740,1
1667.75,539.75,4.75,7.5,0,animal,1694356479.881,2.0,1,99,1
1676.75,544.5,4.0,6.0,0,animal,1694356479.881,2.0,1,99,1
384.5,596.0,22.75,8.25,0,vehicle,1694356479.881,2.0,1,99,1
413.5,595.5,20.5,11.5,0,vehicle,1694356479.881,2.0,1,99,1
441.0,597.5,14.0,13.0,0,vehicle,1694356479.881,2.0,1,99,1
430.25,486.75,9.75,6.0,0,vehicle,1694356479.881,2.0,1,99,1
608.0,514.0,8.75,8.5,0,vehicle,1694356479.881,2.0,1,99,1
627.0,524.25,6.5,5.75,0,vehicle,1694356479.881,2.0,1,99,1
1015.5,572.25,8.0,8.0,0,vehicle,1694356479.881,2.0,1,99,1
1039.0,547.0,10.5,8.75,0,vehicle,1694356479.881,2.0,1,99,1
375.75,373.75,7.25,5.75,0,boat,1694356479.881,2.0,1,99,1
352.5,379.75,6.5,5.5,0,boat,1694356479.881,2.0,1,99,1
343.25,371.75,6.75,4.5,0,boat,1694356479.881,2.0,1,99,1
537.75,358.5,6.0,4.75,0,boat,1694356479.881,2.0,1,99,1
551.25,357.75,9.0,4.0,0,boat,1694356479.881,2.0,1,99,1
640.25,353.0,2.5,3.25,0,boat,1694356479.881,2.0,1,99,1
712.25,346.75,4.75,5.5,0,vehicle,1694356479.881,2.0,1,99,1
690.25,355.0,5.25,6.0,0,boat,1694356479.881,2.0,1,99,1
687.75,350.5,4.25,5.75,0,boat,1694356479.881,2.0,1,99,1
1785.0,612.25,13.75,9.5,0,vehicle,1694356479.881,2.0,1,99,1
1720.0,620.25,14.75,9.0,0,vehicle,1694356479.881,2.0,1,99,1
630.0,465.75,11.5,6.75,0,vehicle,1694356479.881,2.0,1,99,1
1682.0,544.0,17.0,10.25,0,ignore_area,1694356479.881,2.0,1,99,1
673.0,714.0,595.0,364.0,0,ignore_area,1694356479.881,2.0,1,99,1
779.5,323.5,265.0,36.5,0,ignore_area,1694356479.881,2.0,1,99,1
1343.5,498.0,198.0,130.0,0,ignore_area,1694356479.881,2.0,1,99,1
-3.0,437.0,203.0,204.0,0,ignore_area,1694356479.881,2.0,1,99,1
-10.0,313.0,257.0,121.0,0,ignore_area,1694356479.881,2.0,1,99,1
1202.0,555.0,15.0,15.0,0,object,1694356532.94,0.4248129427433014,1,8880,221
511.0,674.0,15.0,15.0,0,object,1694356532.94,0.2965896725654602,1,8917,160
827.0,480.0,14.0,15.0,0,vehicle,1694356532.94,1.0,True,8940,178
614.0,587.0,15.0,15.0,0,object,1694356532.94,0.5717165470123291,1,8957,167
878.0,544.0,15.0,15.0,0,vehicle,1694356532.94,1.0,True,8977,192
1237.0,560.0,15.0,15.0,0,vehicle,1694356532.94,1.0,True,9017,133
199.0,896.0,17.0,15.0,0,object,1694356532.94,0.1133282780647277,1,9039,176
507.0,674.0,16.0,15.0,0,object,1694356532.94,0.488410621881485,1,9057,143
1286.0,565.0,15.0,15.0,0,vehicle,1694356532.94,1.0,True,9075,65
1205.0,566.0,14.0,14.0,0,vehicle,1694356532.94,1.0,True,9094,46
185.0,1019.0,22.0,17.0,0,object,1694356532.94,0.4724935591220855,1,9096,55
1346.0,571.0,15.0,14.0,0,vehicle,1694356532.94,1.0,True,9101,66
568.0,659.0,15.0,15.0,0,object,1694356532.94,0.5629715919494629,1,9136,11
1109.0,556.0,15.0,15.0,0,vehicle,1694356532.94,1.0,True,9140,5
740.5,492.5,10.0,8.5,0,vehicle,1694356532.94,2.0,1,99,1
1000.75,482.25,4.75,3.0,0,vehicle,1694356532.94,2.0,1,99,1
997.25,489.75,8.25,2.5,0,vehicle,1694356532.94,2.0,1,99,1
1000.5,495.75,5.0,2.5,0,vehicle,1694356532.94,2.0,1,99,1
979.5,502.5,4.5,4.25,0,vehicle,1694356532.94,2.0,1,99,1
955.75,516.75,6.75,6.0,0,vehicle,1694356532.94,2.0,1,99,1
949.25,527.25,4.5,4.5,0,vehicle,1694356532.94,2.0,1,99,1
944.75,522.25,5.0,5.75,0,vehicle,1694356532.94,2.0,1,99,1
898.5,526.5,22.5,10.0,0,vehicle,1694356532.94,2.0,1,99,1
835.75,563.5,6.75,5.5,0,vehicle,1694356532.94,2.0,1,99,1
828.0,569.25,5.0,2.75,0,vehicle,1694356532.94,2.0,1,99,1
723.5,596.25,8.5,6.5,0,vehicle,1694356532.94,2.0,1,99,1
715.0,614.75,7.5,7.0,0,vehicle,1694356532.94,2.0,1,99,1
697.5,620.5,8.25,5.5,0,vehicle,1694356532.94,2.0,1,99,1
701.0,604.25,7.75,6.0,0,vehicle,1694356532.94,2.0,1,99,1
674.0,606.5,15.0,10.5,0,vehicle,1694356532.94,2.0,1,99,1
929.0,677.0,618.0,402.0,0,ignore_area,1694356532.94,2.0,1,99,1
-38.0,298.0,1933.0,166.0,0,ignore_area,1694356532.94,2.0,1,99,1
2.0,449.0,480.0,298.0,0,ignore_area,1694356532.94,2.0,1,99,1
