bbox_x,bbox_y,bbox_w,bbox_h,class_id,label,timestamp,confidence,real_detection,track_id,n
1023.0,679.0,15.0,15.0,0,object,1694312709.608,0.3052888214588165,1,467,47
415.0,276.0,15.0,15.0,0,object,1694312709.608,0.656871497631073,1,470,40
767.0,229.0,14.0,15.0,0,person,1694312709.608,1.0,True,471,35
841.0,307.0,14.0,15.0,0,person,1694312709.608,1.0,True,472,8
1697.0,75.0,15.0,15.0,0,object,1694312709.608,0.152650699019432,0,473,6
360.0,519.0,15.0,14.0,0,object,1694312709.608,0.152467668056488,0,474,6
1242.0,79.0,14.0,15.0,0,object,1694312709.608,0.1740928888320922,1,475,5
532.0,266.0,15.0,15.0,0,person,1694312709.608,1.0,True,476,1
848.25,306.75,11.75,11.0,0,person,1694312709.608,2.0,1,99,1
1157.0,33.0,726.0,170.0,0,ignore_area,1694312709.608,2.0,1,99,1
0.0,0.0,500.0,500.0,10,ignore_frame,1694312713.345,2.0,1,99,1
0.0,0.0,500.0,500.0,10,ignore_frame,1694312717.082,2.0,1,99,1
0.0,0.0,500.0,500.0,10,ignore_frame,1694312720.819,2.0,1,99,1
0.0,0.0,500.0,500.0,10,ignore_frame,1694312724.556,2.0,1,99,1
0.0,0.0,500.0,500.0,10,ignore_frame,1694312728.294,2.0,1,99,1
65.0,447.0,15.0,15.0,0,object,1694312732.031,0.7341249585151672,1,910,208
977.0,613.0,15.0,15.0,0,object,1694312732.031,0.5022139549255371,1,969,203
823.0,161.0,15.0,15.0,0,object,1694312732.031,0.3702758848667145,1,975,78
895.0,376.0,15.0,15.0,0,ignore_area,1694312732.031,1.0,1,979,124
896.0,327.0,15.0,15.0,0,object,1694312732.031,0.5678631067276001,1,988,50
941.0,536.0,17.0,25.0,0,person,1694312732.031,2.0,1,99,1
953.0,566.0,11.0,13.0,0,person,1694312732.031,2.0,1,99,1
61.0,452.0,15.0,14.0,0,object,1694312735.768,0.6579292416572571,1,910,438
482.15,299.24999999999994,15.0,15.0,0,object,1694312735.768,,0,969,453
480.5499999999999,297.65,14.6,15.0,0,object,1694312735.768,,0,980,334
960.0,590.0,15.0,15.0,0,object,1694312735.768,0.4519698917865753,1,981,399
624.0,193.0,15.0,15.0,0,object,1694312735.768,0.1994845867156982,1,994,109
297.0,280.0,14.0,15.0,0,object,1694312735.768,0.4758986234664917,1,995,113
550.0,216.0,15.0,15.0,0,object,1694312735.768,0.6442644596099854,1,996,129
973.0,602.0,14.0,15.0,0,object,1694312735.768,0.4942236244678497,1,1000,50
971.0,618.0,15.0,15.0,0,object,1694312735.768,0.562436044216156,1,1002,49
978.0,604.0,15.0,15.0,0,object,1694312735.768,0.5387026071548462,1,1004,33
758.0566343130002,128.00000000000006,14.666666666666666,15.0,0,person,1694312735.768,1.0,0,1006,6
899.4194711527269,339.17252141203085,7.009877989627853,7.009877989627853,0,person,1694312735.768,2.0,1,99,1
901.0126252412788,364.6629868288594,7.647139625048567,8.603032078179638,0,person,1694312735.768,2.0,1,99,1
0.0,0.0,500.0,500.0,10,ignore_frame,1694312739.505,2.0,1,99,1
1333.388994555817,157.31102033610313,14.8,15.0,0,object,1694312743.242,,0,1078,165
1073.0,948.0,15.0,15.0,0,object,1694312743.242,0.5220116972923279,1,1123,164
1055.0,919.0,15.0,15.0,0,person,1694312743.242,1.0,1,1124,148
57.0,622.0,15.0,15.0,0,object,1694312743.242,0.751819372177124,1,1127,115
1552.764154617669,206.98787870631463,14.6,15.2,0,object,1694312743.242,,0,1133,139
1492.9264637541014,158.2953123038324,15.0,15.0,0,object,1694312743.242,,0,1146,89
1121.2996500857007,152.0,14.6,15.0,0,object,1694312743.242,,0,1149,107
1092.13134699304,770.2828367482624,15.0,15.0,0,object,1694312743.242,,0,1154,96
1044.0288394058864,157.13052015208265,15.0,14.8,0,object,1694312743.242,,0,1155,90
766.5018587155075,149.67258632782327,15.0,14.6,0,object,1694312743.242,,0,1156,80
449.9943467268429,150.50126818053502,14.8,15.0,0,object,1694312743.242,,0,1161,74
1406.5767053623972,588.1007513423122,14.6,15.2,0,object,1694312743.242,,0,1166,73
1513.9999999999998,155.4569466223149,15.0,15.0,0,object,1694312743.242,,0,1171,62
374.0000000000001,145.52463001502207,15.0,15.0,0,object,1694312743.242,,0,1173,61
63.0,622.0,15.0,14.0,0,object,1694312743.242,0.6972713470458984,1,1191,46
159.50373699952024,861.0178803513315,14.8,15.0,0,object,1694312743.242,,0,1207,39
990.0,743.0,15.0,15.0,0,object,1694312743.242,0.4448358714580536,1,1210,59
922.0,492.0,15.0,15.0,0,object,1694312743.242,0.4745987951755523,1,1213,46
1169.9999999999998,230.77131070191663,15.0,15.0,0,object,1694312743.242,,0,1215,21
119.72653467494489,878.9473465325051,16.6,15.0,0,object,1694312743.242,,0,1216,20
1062.0,933.0,15.0,15.0,0,object,1694312743.242,0.2033097892999649,1,1217,15
807.0000000000003,297.4236495576149,15.0,15.0,0,object,1694312743.242,,0,1219,7
993.0,346.0,15.0,15.0,0,object,1694312743.242,0.2775618731975555,0,1220,7
1310.0,154.0,420.0,152.0,0,ignore_area,1694312743.242,2.0,1,99,1
545.5499999999998,499.8999999999999,15.0,15.2,0,object,1694312746.979,,0,1123,337
44.0,629.0,14.0,15.0,0,object,1694312746.979,0.7726315259933472,1,1127,227
1114.7496540884065,151.99999999999991,15.0,15.0,0,object,1694312746.979,,0,1149,229
49.0,629.0,15.0,14.0,0,object,1694312746.979,0.777045488357544,1,1191,158
926.0,479.0,15.0,15.0,0,object,1694312746.979,0.5677919983863831,1,1213,280
1109.1412682243056,1129.6497328383646,15.0,15.0,0,object,1694312746.979,,0,1217,217
991.6067163108364,1166.6137191781588,15.0,14.8,0,object,1694312746.979,,0,1218,143
912.0,522.0,15.0,15.0,0,person,1694312746.979,1.0,True,1221,204
987.0,733.0,15.0,15.0,0,object,1694312746.979,0.5791926383972168,1,1223,115
972.0,732.0,15.0,15.0,0,object,1694312746.979,0.398122102022171,1,1224,104
983.0,733.0,14.0,15.0,0,object,1694312746.979,0.5278734564781189,1,1225,115
1107.0,1035.0,15.0,15.0,0,object,1694312746.979,0.6282649040222168,1,1230,120
221.0,458.0,15.0,15.0,0,object,1694312746.979,0.7231454849243164,1,1232,64
553.1999999999998,518.8999999999999,14.8,15.2,0,object,1694312746.979,,0,1238,61
863.0,354.0,15.0,15.0,0,object,1694312746.979,0.477055937051773,1,1239,30
1115.0,1050.0,15.0,15.0,0,object,1694312746.979,0.3541294932365417,1,1243,32
165.0,869.0,15.0,15.0,0,object,1694312746.979,0.1674301326274871,0,1244,6
659.0,356.0,15.0,15.0,0,person,1694312746.979,1.0,1,1245,4
817.0,298.0,15.0,14.0,0,person,1694312746.979,1.0,1,1246,1
1312.0,154.0,420.0,152.0,0,ignore_area,1694312746.979,2.0,1,99,1
30.0,636.0,14.0,15.0,0,object,1694312750.716,0.8159857988357544,1,1127,340
35.0,636.0,14.0,15.0,0,object,1694312750.716,0.7796021699905396,1,1191,270
921.0,467.0,14.0,15.0,0,person,1694312750.716,1.0,1,1213,455
985.0,724.0,14.0,15.0,0,object,1694312750.716,0.3869819641113281,1,1225,297
180.0,463.0,15.0,15.0,0,object,1694312750.716,0.6237362027168274,1,1232,185
875.0,361.0,15.0,15.0,0,object,1694312750.716,0.4075818359851837,1,1239,144
1560.6603741985766,193.41389215006745,15.0,15.2,0,object,1694312750.716,,0,1251,99
755.161790872625,374.76151008095707,14.6,15.0,0,object,1694312750.716,,0,1254,75
824.0000000000008,293.15305895970687,15.0,15.0,0,object,1694312750.716,,0,1258,16
1115.0,151.0,15.0,15.0,0,object,1694312750.716,,0,1259,11
824.0000000000008,293.15305895970687,15.0,15.0,0,object,1694312750.716,,0,1258,-1
1312.0,152.0,420.0,152.0,0,ignore_area,1694312750.716,2.0,1,99,1
920.0,535.0,9.0,10.0,0,person,1694312750.716,2.0,1,99,1
0.0,0.0,500.0,500.0,10,ignore_frame,1694312754.453,2.0,1,99,1
0.0,0.0,500.0,500.0,10,ignore_frame,1694312758.19,2.0,1,99,1
74.0,592.0,14.0,15.0,0,object,1694312761.927,0.7589461803436279,1,1232,566
931.0,673.0,14.0,15.0,0,object,1694312761.927,0.732795238494873,1,1338,198
1.0,767.0,15.0,15.0,0,object,1694312761.927,0.6596094369888306,1,1341,200
490.5,402.3,14.8,14.8,0,object,1694312761.927,,0,1343,147
490.5,402.6,14.8,14.8,0,object,1694312761.927,,0,1344,180
940.0,544.0,15.0,15.0,0,object,1694312761.927,0.6125528216362,1,1356,108
633.0,481.0,15.0,15.0,0,object,1694312761.927,0.5665571093559265,1,1358,81
898.0,498.0,15.0,15.0,0,object,1694312761.927,0.5973334312438965,1,1359,73
988.0,808.0,14.0,14.0,0,object,1694312761.927,0.4334297478199005,1,1362,66
984.0,809.0,15.0,15.0,0,object,1694312761.927,0.4617367386817932,1,1363,61
973.0,807.0,14.0,15.0,0,object,1694312761.927,0.2039207071065902,1,1364,52
1280.0,295.0,502.0,105.0,0,ignore_area,1694312761.927,2.0,1,99,1
878.75,416.0,6.75,7.5,0,person,1694312761.927,2.0,1,99,1
0.0,0.0,500.0,500.0,10,ignore_frame,1694312765.664,2.0,1,99,1
108.0,758.0,14.0,15.0,0,object,1694312769.401,0.6716867089271545,1,1436,102
1082.0,785.0,15.0,15.0,0,object,1694312769.401,0.4996109008789062,1,1438,87
1086.0,787.0,15.0,14.0,0,object,1694312769.401,0.5334480404853821,1,1439,157
1041.0,693.0,15.0,15.0,0,object,1694312769.401,0.7943301796913147,1,1452,112
123.0,585.0,15.0,15.0,0,person,1694312769.401,1.0,True,1456,76
1043.0,514.0,15.0,15.0,0,person,1694312769.401,1.0,True,1461,68
1036.0,513.0,14.0,15.0,0,object,1694312769.401,0.4314489364624023,1,1466,54
1439.0,273.0,411.0,123.0,0,ignore_area,1694312769.401,2.0,1,99,1
724.0,475.0,8.0,8.0,0,person,1694312769.401,2.0,1,99,1
94.0,766.0,15.0,15.0,0,person,1694312773.138,1.0,True,1436,259
536.6,386.5999999999999,14.8,14.8,0,object,1694312773.138,,0,1439,372
1046.0,706.0,15.0,15.0,0,object,1694312773.138,0.7749375104904175,1,1452,345
83.0,593.0,15.0,15.0,0,object,1694312773.138,0.6705071926116943,1,1456,204
1046.0,527.0,14.0,15.0,0,object,1694312773.138,0.6627331376075745,1,1461,320
706.0,471.0,15.0,15.0,0,person,1694312773.138,1.0,True,1462,176
844.7975682063003,411.8105570936972,14.0,14.4,0,person,1694312773.138,1.0,True,1472,80
1079.4039083457155,777.0000000000002,14.4,15.0,0,object,1694312773.138,,0,1479,51
1070.0,776.0,15.0,15.0,0,object,1694312773.138,0.3957140743732452,1,1480,46
1082.0,778.0,14.0,15.0,0,object,1694312773.138,0.6585991978645325,1,1482,61
1035.0,506.0,11.0,15.0,0,person,1694312773.138,2.0,1,99,1
78.0,776.0,14.0,15.0,0,person,1694312776.875,0.4616864323616028,1,1436,472
1052.0,721.0,15.0,15.0,0,object,1694312776.875,0.7606419920921326,1,1452,602
43.0,601.0,14.0,15.0,0,object,1694312776.875,0.4933016896247864,1,1456,323
861.0,409.0,14.0,15.0,0,person,1694312776.875,0.4646195769309997,1,1472,192
1082.0,770.0,15.0,15.0,0,object,1694312776.875,0.5416759252548218,1,1480,184
1077.0,769.0,15.0,15.0,0,object,1694312776.875,0.5057826042175293,1,1482,204
1046.0,541.0,15.0,15.0,0,person,1694312776.875,1.0,True,1489,136
1036.0,506.0,11.0,15.0,0,person,1694312776.875,2.0,1,99,1
58.0,782.0,15.0,15.0,0,person,1694312780.612,0.6294456720352173,1,1436,681
1058.0,737.0,14.0,15.0,0,object,1694312780.612,0.6759095788002014,1,1452,832
2.0,611.0,15.0,15.0,0,object,1694312780.612,0.6078308820724487,1,1456,439
1044.0,557.0,15.0,15.0,0,person,1694312780.612,0.5468584299087524,1,1489,330
1009.0,495.0,15.0,15.0,0,object,1694312780.612,0.489376962184906,1,1502,67
1036.0,506.0,11.0,15.0,0,person,1694312780.612,2.0,1,99,1
1076.0,761.0,6.0,15.0,0,person,1694312780.612,2.0,1,99,1
1082.0,760.0,10.0,17.0,0,person,1694312780.612,2.0,1,99,1
37.0,789.0,15.0,15.0,0,person,1694312784.35,0.7043536305427551,1,1436,863
1053.4390182076338,751.9953869579207,14.6,15.0,0,object,1694312784.35,,0,1452,1069
1039.0,575.0,14.0,15.0,0,person,1694312784.35,0.4846097230911255,1,1489,495
1008.0,488.0,15.0,15.0,0,object,1694312784.35,0.4137086868286133,1,1502,179
1063.0,754.0,15.0,15.0,0,object,1694312784.35,0.6425991654396057,1,1507,158
1074.0,753.0,15.0,15.0,0,object,1694312784.35,0.6580524444580078,1,1508,132
673.1210976861763,472.8430543379362,14.8,15.0,0,object,1694312784.35,,0,1511,102
1036.0,506.0,11.0,15.0,0,person,1694312784.35,2.0,1,99,1
0.0,0.0,500.0,500.0,10,ignore_frame,1694312788.087,2.0,1,99,1
0.0,808.0,14.0,15.0,0,object,1694312791.824,0.5797501802444458,1,1436,1186
1037.0,619.0,15.0,15.0,0,object,1694312791.824,0.6005041599273682,1,1521,265
1064.0,738.0,14.0,15.0,0,object,1694312791.824,0.5352999567985535,1,1530,141
1010.0,474.0,15.0,15.0,0,person,1694312791.824,1.0,True,1536,16
1081.0,793.0,7.0,10.0,0,person,1694312791.824,2.0,1,99,1
0.0,0.0,500.0,500.0,10,ignore_frame,1694312795.561,2.0,1,99,1
0.0,0.0,500.0,500.0,10,ignore_frame,1694312799.298,2.0,1,99,1
1106.0,950.0,15.0,15.0,0,object,1694312803.035,0.7403917908668518,1,1584,355
25.0,689.0,15.0,15.0,0,object,1694312803.035,0.6233463883399963,1,1597,161
985.734990943448,539.0,15.0,15.0,0,object,1694312803.035,1.0,True,1610,138
1066.0,806.0,15.0,15.0,0,object,1694312803.035,0.4644880592823028,1,1612,187
1050.0,795.0,14.0,15.0,0,object,1694312803.035,0.4321443438529968,1,1616,194
44.0,688.0,14.0,15.0,0,object,1694312803.035,0.6513571739196777,1,1621,92
1544.999999999999,417.4935635201754,15.0,15.0,0,object,1694312803.035,,0,1627,18
980.0,502.0,16.0,16.0,0,object,1694312803.035,2.0,1,99,1
1449.0,377.0,299.0,95.0,0,ignore_area,1694312803.035,2.0,1,99,1
41.0,683.0,15.0,15.0,0,object,1694312806.772,0.5640867352485657,1,1597,277
55.0,686.0,14.0,15.0,0,person,1694312806.772,1.0,True,1621,206
1065.0,833.0,15.0,15.0,0,person,1694312806.772,1.0,True,1629,123
1057.0,799.0,14.0,15.0,0,object,1694312806.772,0.5180100798606873,1,1631,93
1057.0,832.0,15.0,15.0,0,person,1694312806.772,1.0,True,1632,104
1112.0,977.0,14.0,15.0,0,person,1694312806.772,1.0,True,1634,94
1105.0,975.0,15.0,15.0,0,object,1694312806.772,0.3662236630916595,1,1635,78
980.0,502.0,16.0,16.0,0,object,1694312806.772,2.0,1,99,1
1450.0,378.0,299.0,95.0,0,ignore_area,1694312806.772,2.0,1,99,1
56.99877509872006,681.9999999999999,15.0,15.0,0,person,1694312810.509,1.0,True,1597,389
1052.0,793.0,15.0,15.0,0,person,1694312810.509,1.0,True,1631,279
1128.0,1005.0,15.0,15.0,0,person,1694312810.509,0.6477330327033997,1,1634,222
1080.0,880.0,15.0,15.0,0,person,1694312810.509,1.0,True,1643,99
1075.92056618749,879.0064945855233,15.2,15.0,0,object,1694312810.509,,0,1645,97
1077.0,872.0,15.0,15.0,0,person,1694312810.509,1.0,True,1646,116
1049.0,793.0,15.0,15.0,0,person,1694312810.509,1.0,True,1647,79
980.0,502.0,16.0,16.0,0,object,1694312810.509,2.0,1,99,1
1451.0,377.0,299.0,95.0,0,ignore_area,1694312810.509,2.0,1,99,1
0.0,0.0,500.0,500.0,10,ignore_frame,1694312814.246,2.0,1,99,1
1002.0,780.0,15.0,15.0,0,person,1694312817.983,1.0,True,1631,740
1112.0,1065.0,15.0,15.0,0,object,1694312817.983,0.7105779051780701,1,1634,620
34.0,682.0,14.0,15.0,0,object,1694312817.983,0.6771675944328308,1,1757,106
1087.0,991.0,15.0,15.0,0,object,1694312817.983,0.3537057936191559,1,1776,18
1080.0,978.0,15.0,18.0,0,person,1694312817.983,1.0,True,1778,13
1079.0,977.0,15.0,15.0,0,object,1694312817.983,0.2446399480104446,1,1781,10
937.0,519.0,9.0,15.0,0,person,1694312817.983,2.0,1,99,1
1389.0,368.0,260.0,87.0,0,ignore_area,1694312817.983,2.0,1,99,1
45.0,679.0,14.0,14.0,0,object,1694312821.72,0.4347994327545166,1,1757,237
1001.0,773.0,15.0,15.0,0,object,1694312821.72,0.3872288465499878,1,1787,115
1109.0,1047.0,15.0,15.0,0,person,1694312821.72,1.0,True,1793,104
1105.0,1058.0,26.0,20.0,0,person,1694312821.72,1.0,True,1794,109
936.210237182966,512.4925416051877,15.0,15.4,0,person,1694312821.72,1.0,True,1799,41
1389.0,367.0,260.0,87.0,0,ignore_area,1694312821.72,2.0,1,99,1
58.0,678.0,14.0,15.0,0,object,1694312825.457,0.6956599354743958,1,1757,351
1004.0,767.0,15.0,15.0,0,object,1694312825.457,0.5924375057220459,1,1787,363
311.7429452847191,714.1896231218445,15.2,15.0,0,object,1694312825.457,,0,1802,115
12.0,879.0,14.0,15.0,0,object,1694312825.457,0.6006514430046082,1,1812,66
1389.0,368.0,260.0,87.0,0,ignore_area,1694312825.457,2.0,1,99,1
0.0,0.0,500.0,500.0,10,ignore_frame,1694312829.194,2.0,1,99,1
70.0,819.0,15.0,15.0,0,object,1694312832.931,0.6134111881256104,1,1864,120
952.0,698.0,15.0,15.0,0,object,1694312832.931,0.3963041603565216,1,1881,207
51.0,819.0,15.0,15.0,0,object,1694312832.931,0.6638033986091614,1,1887,138
31.0,622.0,15.0,15.0,0,object,1694312832.931,0.7310041785240173,1,1888,102
280.99999999999955,673.9999999999997,15.0,15.0,0,object,1694312832.931,,0,1897,9
901.0,455.0,8.0,11.0,0,person,1694312832.931,2.0,1,99,1
893.0,468.0,9.0,13.0,0,person,1694312832.931,2.0,1,99,1
-66.25149159396639,831.6872300933936,17.4,15.2,0,object,1694312836.668,,0,1864,245
959.0,692.0,15.0,15.0,0,object,1694312836.668,0.5309901833534241,1,1881,464
134.0,815.0,15.0,15.0,0,person,1694312836.668,1.0,True,1887,364
45.0,619.0,15.0,15.0,0,object,1694312836.668,0.6720555424690247,1,1888,217
1479.0,374.0,15.0,15.0,0,object,1694312836.668,0.2420399188995361,0,1903,9
1343.4651936345942,295.50746568737344,14.666666666666666,15.0,0,object,1694312836.668,,0,1904,8
281.0,674.0,15.0,15.0,0,object,1694312836.668,0.1687897741794586,0,1905,2
901.0,455.0,8.0,11.0,0,person,1694312836.668,2.0,1,99,1
893.0,468.0,9.0,13.0,0,person,1694312836.668,2.0,1,99,1
1343.0,289.0,267.0,130.0,0,ignore_area,1694312836.668,2.0,1,99,1
959.0,687.0,15.0,15.0,0,person,1694312840.406,1.0,True,1881,685
57.0,618.0,15.0,15.0,0,person,1694312840.406,1.0,True,1888,333
192.0,810.0,16.0,14.0,0,object,1694312840.406,0.3657123744487762,1,1907,91
1344.0,289.0,267.0,130.0,0,ignore_area,1694312840.406,2.0,1,99,1
177.0,810.0,15.0,15.0,0,person,1694312840.406,2.0,1,99,1
0.0,0.0,500.0,500.0,10,ignore_frame,1694312844.143,2.0,1,99,1
0.0,0.0,500.0,500.0,10,ignore_frame,1694312847.88,2.0,1,99,1
0.0,0.0,500.0,500.0,10,ignore_frame,1694312851.617,2.0,1,99,1
0.0,0.0,500.0,500.0,10,ignore_frame,1694312855.354,2.0,1,99,1
0.0,0.0,500.0,500.0,10,ignore_frame,1694312859.091,2.0,1,99,1
0.0,0.0,500.0,500.0,10,ignore_frame,1694312875.57,2.0,1,99,1
0.0,0.0,500.0,500.0,10,ignore_frame,1694312879.307,2.0,1,99,1
0.0,0.0,500.0,500.0,10,ignore_frame,1694312883.044,2.0,1,99,1
0.0,0.0,500.0,500.0,10,ignore_frame,1694312886.781,2.0,1,99,1
0.0,0.0,500.0,500.0,10,ignore_frame,1694312890.518,2.0,1,99,1
0.0,0.0,500.0,500.0,10,ignore_frame,1694312894.256,2.0,1,99,1
0.0,0.0,500.0,500.0,10,ignore_frame,1694312897.993,2.0,1,99,1
0.0,0.0,500.0,500.0,10,ignore_frame,1694312901.73,2.0,1,99,1
0.0,0.0,500.0,500.0,10,ignore_frame,1694312905.467,2.0,1,99,1
0.0,0.0,500.0,500.0,10,ignore_frame,1694312909.204,2.0,1,99,1
0.0,0.0,500.0,500.0,10,ignore_frame,1694312912.941,2.0,1,99,1
0.0,0.0,500.0,500.0,10,ignore_frame,1694312916.678,2.0,1,99,1
1037.0,818.0,14.0,17.0,0,object,1694312920.415,0.4895880818367004,1,3311,295
974.0,401.0,14.0,15.0,0,object,1694312920.415,0.4174725413322449,1,3355,189
1785.0,406.0,15.0,15.0,0,person,1694312920.415,1.0,True,3356,199
379.0,369.0,15.0,15.0,0,person,1694312920.415,1.0,True,3420,57
330.0,368.0,15.0,15.0,0,object,1694312920.415,0.3616149425506592,1,3423,69
1506.0,407.0,15.0,15.0,0,object,1694312920.415,0.357595682144165,1,3428,55
1743.0,102.0,15.0,15.0,0,vehicle,1694312920.415,1.0,True,3440,27
1520.0,407.0,15.0,15.0,0,person,1694312920.415,1.0,True,3453,6
1145.0,148.0,14.0,10.0,0,vehicle,1694312920.415,2.0,1,99,1
1465.181818181818,135.8181818181818,10.909090909090992,10.0,0,vehicle,1694312920.415,2.0,1,99,1
1259.7272727272727,140.36363636363637,13.636363636363512,4.5454545454545325,0,vehicle,1694312920.415,2.0,1,99,1
0.0,0.0,500.0,500.0,10,ignore_frame,1694312924.152,2.0,1,99,1
0.0,0.0,500.0,500.0,10,ignore_frame,1694312927.889,2.0,1,99,1
487.95,370.65,14.6,15.0,0,object,1694312931.626,,0,3311,686
181.0,343.0,14.0,14.0,0,object,1694312931.626,0.7258304953575134,1,3515,137
1737.6025022053727,386.66500011920925,15.4,15.0,0,object,1694312931.626,,0,3517,140
882.0,379.0,15.0,15.0,0,object,1694312931.626,0.6574742197990417,1,3523,234
364.0,351.0,14.0,15.0,0,object,1694312931.626,0.5915502309799194,1,3525,120
1793.0,387.0,15.0,15.0,0,object,1694312931.626,0.6639286279678345,1,3530,113
1723.0,386.0,15.0,15.0,0,object,1694312931.626,0.5731050372123718,1,3531,154
668.0,370.0,15.0,15.0,0,person,1694312931.626,1.0,True,3536,109
1128.0,140.0,15.0,15.0,0,vehicle,1694312931.626,1.0,True,3558,78
966.0,737.0,15.0,15.0,0,person,1694312931.626,1.0,True,3561,83
1087.8667814212806,138.60251301362163,14.8,15.0,0,object,1694312931.626,,0,3572,35
1224.0,137.0,15.0,15.0,0,object,1694312931.626,0.4583216905593872,1,3580,14
1148.0,126.0,15.0,20.0,0,vehicle,1694312931.626,2.0,1,99,1
1896.0,316.0,8.0,12.0,0,person,1694312931.626,2.0,1,99,1
207.0,344.0,15.0,15.0,0,object,1694312935.363,0.5546362996101379,1,3515,257
1796.0,388.0,15.0,15.0,0,person,1694312935.363,1.0,True,3517,324
837.0,380.0,15.0,15.0,0,person,1694312935.363,1.0,True,3523,454
349.0,351.0,15.0,15.0,0,object,1694312935.363,0.553316593170166,1,3525,236
1878.0,385.0,15.0,15.0,0,object,1694312935.363,0.4441130459308624,1,3530,232
773.0,377.0,14.0,15.0,0,person,1694312935.363,0.3696060180664062,1,3536,224
937.0,732.0,14.0,15.0,0,person,1694312935.363,0.5983832478523254,1,3561,246
1402.0449398514468,130.69211523330011,14.6,15.0,0,object,1694312935.363,,0,3580,126
1206.0,138.0,15.0,15.0,0,vehicle,1694312935.363,1.0,True,3590,79
1174.5646617976136,139.35384672541048,15.0,15.0,0,object,1694312935.363,,0,3594,30
