bbox_x,bbox_y,bbox_w,bbox_h,class_id,label,timestamp,confidence,real_detection,track_id,n
769,472,15,15,0,object,1694336689.498,0.2292178869247436,1,751,87
1898,821,21,31,0,object,1694336689.498,0.2167531251907348,1,752,145
1313,979,58,56,0,object,1694336689.498,0.1015687733888626,1,762,54
1272,994,68,71,0,object,1694336689.498,0.1158247962594032,1,769,114
1488,401,125,84,0,object,1694336689.498,0.1125097498297691,1,779,113
1499,429,69,36,0,object,1694336689.498,0.2118099778890609,1,781,148
1534,693,15,16,0,object,1694336689.498,0.2354427278041839,1,785,129
1881,685,39,43,0,object,1694336689.498,0.1279606521129608,1,797,75
972,763,178,162,0,object,1694336689.498,0.2099116295576095,1,799,121
793,459,15,15,0,object,1694336689.498,0.1265114396810531,1,816,29
940,616,15,18,0,object,1694336689.498,0.0931991189718246,1,817,48
1663,652,99,51,0,object,1694336689.498,0.256162166595459,1,818,112
1626,643,100,57,0,object,1694336689.498,0.4538865685462951,1,820,89
1293,308,162,158,0,object,1694336689.498,0.1114424690604209,1,837,88
1235,409,25,20,0,object,1694336689.498,0.0806096792221069,1,840,88
1515,691,15,16,0,object,1694336689.498,0.1157954558730125,1,841,73
1183,286,16,15,0,object,1694336689.498,0.1152555420994758,1,842,49
1658,465,121,43,0,object,1694336689.498,0.1476085036993026,1,843,36
1868,249,51,29,0,object,1694336689.498,0.2423607558012008,1,846,53
1531,117,48,86,0,object,1694336689.498,0.1491064131259918,1,853,43
1245,958,54,57,0,object,1694336689.498,0.0903418362140655,1,854,20
1307,429,111,44,0,object,1694336689.498,0.1160204112529754,1,868,31
1789,520,14,15,0,object,1694336689.498,0.1602440923452377,1,875,62
1366,830,45,51,0,object,1694336689.498,0.1103988289833068,1,878,29
1464,376,89,39,0,object,1694336689.498,0.1595418155193328,1,881,45
1525,694,14,15,0,object,1694336689.498,0.3338390588760376,1,888,23
882,611,15,17,0,object,1694336689.498,0.1050389930605888,1,894,23
1071,698,61,51,0,object,1694336689.498,0.0995206236839294,1,895,19
1117,772,42,37,0,object,1694336689.498,0.207240417599678,1,896,26
1247,206,33,21,0,object,1694336689.498,0.2235612422227859,1,897,8
1184,867,15,18,0,object,1694336689.498,0.1535550653934478,1,905,17
1177,865,15,20,0,object,1694336689.498,0.1324120908975601,1,906,11
1182,864,15,16,0,object,1694336689.498,0.0941432937979698,1,908,7
1513,699,67,55,0,object,1694336689.498,0.1020373553037643,1,909,16
1185,876,28,22,0,object,1694336689.498,0.1064710095524787,1,911,14
1534,717,45,33,0,object,1694336689.498,0.1673374474048614,1,912,9
1180,866,15,19,0,object,1694336689.498,0.1800383776426315,1,913,11
1208,497,143,112,0,object,1694336689.498,0.0903328210115432,1,915,10
1494,806,70,60,0,object,1694336689.498,0.0908333361148834,1,918,9
1446,844,63,61,0,object,1694336689.498,0.1203766837716102,1,919,4
1483,802,100,105,0,object,1694336689.498,0.1138161495327949,1,920,8
1095,785,42,37,0,object,1694336689.498,0.0989249423146247,1,922,2
1153,183,15,15,0,object,1694336689.498,0.1239707693457603,1,925,2
770,43,15,15,0,object,1694336689.498,0.1102085560560226,1,926,2
837,29,15,15,0,object,1694336689.498,0.1457878798246383,1,927,1
1153,183,15,15,0,object,1694336689.498,0.1239707693457603,1,925,-1
1245,958,54,57,0,object,1694336689.498,0.0903418362140655,1,854,-1
1313,979,58,56,0,object,1694336689.498,0.1015687733888626,1,762,-1
1754,812,36,84,0,object,1694336688.43,0.0812678411602974,1,360,274
1459,479,78,42,0,object,1694336688.43,0.1337974518537521,1,695,155
1081,466,121,51,0,object,1694336688.43,0.0925709828734397,1,743,107
1248,1047,55,41,0,object,1694336688.43,0.1034008562564849,1,750,83
765,472,14,15,0,object,1694336688.43,0.1426940709352493,1,751,66
1899,820,20,31,0,object,1694336688.43,0.2283081859350204,1,752,112
1299,893,56,73,0,object,1694336688.43,0.1909661293029785,1,757,103
1108,565,15,15,0,object,1694336688.43,0.4600259363651275,1,765,99
1275,991,73,73,0,object,1694336688.43,0.0886145085096359,1,769,83
1495,413,116,66,0,object,1694336688.43,0.170941412448883,1,779,80
1501,427,68,38,0,object,1694336688.43,0.132685124874115,1,781,97
1532,696,15,16,0,object,1694336688.43,0.3348914384841919,1,784,109
1542,696,16,34,0,object,1694336688.43,0.1281047612428665,1,785,83
1885,687,34,38,0,object,1694336688.43,0.1155862212181091,1,797,43
969,766,190,168,0,object,1694336688.43,0.2124389261007309,1,799,88
1647,643,117,58,0,object,1694336688.43,0.5002521276473999,1,818,62
1627,643,105,56,0,object,1694336688.43,0.0968969836831092,1,820,51
1904,638,15,33,0,object,1694336688.43,0.0872015208005905,1,829,32
1170,870,15,19,0,object,1694336688.43,0.1011064276099205,1,834,69
1464,376,88,40,0,object,1694336688.43,0.1239105463027954,1,837,35
1260,432,26,21,0,object,1694336688.43,0.2806665301322937,1,840,43
1518,699,41,50,0,object,1694336688.43,0.1551089584827423,1,841,37
1181,273,17,15,0,object,1694336688.43,0.13588847219944,1,842,18
1684,467,92,38,0,object,1694336688.43,0.1275771409273147,1,843,18
1711,471,65,33,0,object,1694336688.43,0.1150713935494422,1,844,18
1677,560,26,63,0,object,1694336688.43,0.088685855269432,1,845,25
1869,249,51,30,0,object,1694336688.43,0.2316588461399078,1,846,27
1877,852,42,88,0,object,1694336688.43,0.0822225287556648,1,852,7
1251,959,47,54,0,object,1694336688.43,0.0850619226694107,1,854,4
1182,872,18,28,0,object,1694336688.43,0.1165820434689521,1,860,11
1560,506,46,28,0,object,1694336688.43,0.1227571666240692,1,866,3
1116,772,42,37,0,object,1694336688.43,0.0853334441781044,1,867,2
1281,237,20,15,0,object,1694336688.43,0.092770479619503,1,869,1
1711,471,65,33,0,object,1694336688.43,0.1150713935494422,1,844,-1
1170,870,15,19,0,object,1694336688.43,0.1011064276099205,1,834,-1
1462,478,77,47,0,object,1694336687.363,0.1377122551202774,1,695,118
1449,935,39,50,0,object,1694336687.363,0.2023983895778656,1,749,54
1248,1047,54,40,0,object,1694336687.363,0.0839064344763755,1,750,51
1661,535,34,18,0,object,1694336687.363,0.1038977429270744,1,759,63
1102,564,15,16,0,object,1694336687.363,0.1253842264413833,1,765,67
1274,992,75,72,0,object,1694336687.363,0.1059174835681915,1,769,53
1488,803,98,94,0,object,1694336687.363,0.0864026024937629,1,774,24
1496,404,113,68,0,object,1694336687.363,0.0833969563245773,1,779,41
1502,430,64,34,0,object,1694336687.363,0.2189876586198806,1,781,45
1553,703,15,19,0,object,1694336687.363,0.1767273694276809,1,785,30
1542,701,15,19,0,object,1694336687.363,0.1063996851444244,1,786,45
975,769,183,167,0,object,1694336687.363,0.154179647564888,1,799,55
1310,426,107,37,0,object,1694336687.363,0.1276185512542724,1,805,15
1650,752,15,15,0,object,1694336687.363,0.0976043865084648,1,809,21
1647,646,115,55,0,object,1694336687.363,0.53166264295578,1,818,26
1630,642,115,55,0,object,1694336687.363,0.2328966557979583,1,820,15
1471,1019,17,19,0,object,1694336687.363,0.0840034335851669,1,824,5
1570,1023,29,36,0,object,1694336687.363,0.0942732021212577,1,827,7
1817,830,36,85,0,object,1694336687.363,0.086531862616539,1,828,3
1163,874,15,18,0,object,1694336687.363,0.3184750080108642,1,831,4
1170,877,15,18,0,object,1694336687.363,0.3810575902462005,1,832,4
1165,876,15,18,0,object,1694336687.363,0.1542031615972519,1,834,3
1177,878,15,17,0,object,1694336687.363,0.1933540403842926,1,835,7
1759,175,34,20,0,object,1694336687.363,0.1406908184289932,1,836,2
1661,535,34,18,0,object,1694336687.363,0.1038977429270744,1,759,-1
1755,810,37,101,0,object,1694336686.295,0.0832775086164474,1,360,216
1647,644,116,57,0,object,1694336686.295,0.5576441884040833,1,688,190
1465,480,73,39,0,object,1694336686.295,0.1121692433953285,1,695,72
1689,767,20,16,0,object,1694336686.295,0.1125425100326538,1,736,58
1703,794,23,20,0,object,1694336686.295,0.1565563827753067,1,738,28
1079,463,110,51,0,object,1694336686.295,0.4608850181102752,1,743,37
1451,936,34,47,0,object,1694336686.295,0.1084454879164695,1,749,32
752,471,15,15,0,object,1694336686.295,0.1352194845676422,1,751,27
1899,816,20,36,0,object,1694336686.295,0.1311606615781784,1,752,49
1246,955,53,57,0,object,1694336686.295,0.1541009545326233,1,757,36
1664,532,32,21,0,object,1694336686.295,0.0889029055833816,1,759,35
1096,567,15,15,0,object,1694336686.295,0.2985513806343078,1,765,35
1276,998,69,65,0,object,1694336686.295,0.121577613055706,1,769,33
1154,879,15,19,0,object,1694336686.295,0.2978031635284424,1,770,39
1169,878,15,20,0,object,1694336686.295,0.1189435198903083,1,772,39
1497,808,59,57,0,object,1694336686.295,0.0910506248474121,1,774,16
1561,708,15,16,0,object,1694336686.295,0.1648706793785095,1,784,14
1569,713,15,15,0,object,1694336686.295,0.1345369964838028,1,785,10
1554,708,15,16,0,object,1694336686.295,0.1628384441137313,1,786,13
1072,689,67,59,0,object,1694336686.295,0.0800916105508804,1,795,9
1563,839,14,15,0,object,1694336686.295,0.1663759797811508,1,800,9
1400,745,15,16,0,object,1694336686.295,0.0855946317315101,1,804,3
1307,425,111,44,0,object,1694336686.295,0.1292382180690765,1,805,2
1089,911,37,18,0,object,1694336686.295,0.1511925905942917,1,806,1
1525,790,74,54,0,object,1694336686.295,0.0930235609412193,1,807,1
1431,463,30,15,0,object,1694336686.295,0.0825034156441688,1,808,1
1754,808,40,96,0,object,1694336685.227,0.0868652611970901,1,360,202
1553,708,15,16,0,object,1694336685.227,0.1173514723777771,1,660,173
1625,642,106,55,0,object,1694336685.227,0.158264473080635,1,688,111
1460,471,92,89,0,object,1694336685.227,0.1058510318398475,1,695,36
1563,711,15,23,0,object,1694336685.227,0.172441765666008,1,700,131
1090,738,46,36,0,object,1694336685.227,0.1303209811449051,1,731,60
1690,766,20,17,0,object,1694336685.227,0.1667637676000595,1,736,30
1149,880,18,28,0,object,1694336685.227,0.0853430107235908,1,741,40
1579,717,15,17,0,object,1694336685.227,0.237845093011856,1,742,28
1452,934,37,51,0,object,1694336685.227,0.1025286093354225,1,749,15
1241,1041,66,46,0,object,1694336685.227,0.0856525003910064,1,750,21
747,469,14,15,0,object,1694336685.227,0.1132896617054939,1,751,13
1901,817,18,35,0,object,1694336685.227,0.0805199220776557,1,752,17
1248,954,50,56,0,object,1694336685.227,0.1474900543689727,1,757,8
1664,534,32,18,0,object,1694336685.227,0.1114161312580108,1,759,11
1312,974,97,65,0,object,1694336685.227,0.0994795784354209,1,762,6
849,489,19,31,0,object,1694336685.227,0.1629831939935684,1,763,8
1092,568,15,15,0,object,1694336685.227,0.1909870505332946,1,765,3
1786,505,15,15,0,object,1694336685.227,0.2369817048311233,1,766,2
1754,806,40,96,0,object,1694336684.159,0.105646900832653,1,360,181
1581,718,15,21,0,object,1694336684.159,0.1446287781000137,1,660,129
1629,642,100,55,0,object,1694336684.159,0.1150162518024444,1,688,46
1574,715,16,23,0,object,1694336684.159,0.0909392386674881,1,700,89
849,485,18,34,0,object,1694336684.159,0.0861386209726333,1,727,9
1072,692,87,72,0,object,1694336684.159,0.1505371332168579,1,731,14
849,485,18,34,0,object,1694336684.159,0.0861386209726333,1,727,-1
1582,718,14,17,0,object,1694336683.092,0.1565112322568893,1,660,82
1591,720,15,18,0,object,1694336683.092,0.2351734787225723,1,700,64
1752,709,48,31,0,object,1694336683.092,0.1719808131456375,1,702,23
1594,720,15,21,0,object,1694336683.092,0.1406526565551757,1,721,4
185,881,14,15,0,object,1694336683.092,0.1547577232122421,1,724,1
1897,847,23,69,0,object,1694336682.024,0.1165174320340156,1,532,136
1504,420,119,45,0,object,1694336682.024,0.1254262775182724,1,567,88
1606,720,15,24,0,object,1694336682.024,0.1868418455123901,1,660,48
1468,475,74,35,0,object,1694336682.024,0.1728731989860534,1,695,7
1594,720,15,20,0,object,1694336682.024,0.1188427805900573,1,700,4
1686,689,46,27,0,object,1694336682.024,0.1113404408097267,1,702,2
1105,668,96,64,0,object,1694336682.024,0.1063249483704567,1,703,2
1810,819,47,126,0,object,1694336680.923,0.1150054261088371,1,361,202
1895,817,24,133,0,object,1694336680.923,0.1058748140931129,1,532,106
1758,812,41,98,0,object,1694336680.923,0.1523781716823578,1,624,26
826,510,15,15,0,object,1694336680.923,0.2454197257757187,1,655,6
1423,107,17,46,0,object,1694336680.923,0.1106464192271232,1,667,14
1430,108,19,50,0,object,1694336680.923,0.0944432765245437,1,669,13
1656,138,15,41,0,object,1694336680.923,0.1100426241755485,1,670,4
296,692,100,72,0,object,1694336680.923,0.1082387492060661,1,671,10
1355,112,15,36,0,object,1694336680.923,0.102923959493637,1,673,1
1641,648,130,58,0,object,1694336679.855,0.1775899827480316,1,20,686
1070,464,173,68,0,object,1694336679.855,0.1033158004283905,1,254,111
1820,825,43,87,0,object,1694336679.855,0.0879511460661888,1,360,138
1825,831,32,73,0,object,1694336679.855,0.179177388548851,1,361,164
1626,744,15,21,0,object,1694336679.855,0.351216197013855,1,506,54
209,578,180,106,0,object,1694336679.855,0.1051425859332084,1,525,59
267,652,127,53,0,object,1694336679.855,0.4874658584594726,1,530,24
1897,845,23,92,0,object,1694336679.855,0.1669625788927078,1,532,60
234,436,166,55,0,object,1694336679.855,0.1135612055659294,1,549,31
1300,275,191,120,0,object,1694336679.855,0.1060257256031036,1,557,28
1463,422,182,85,0,object,1694336679.855,0.0980687364935875,1,567,45
91,407,199,113,0,object,1694336679.855,0.1265846490859985,1,570,19
418,656,15,15,0,object,1694336679.855,0.089369036257267,1,578,3
1535,352,137,45,0,object,1694336679.855,0.1154794096946716,1,584,18
1543,294,159,51,0,object,1694336679.855,0.1000134274363517,1,588,19
1486,115,124,95,0,object,1694336679.855,0.1373746246099472,1,600,11
1485,205,132,45,0,object,1694336679.855,0.1132450252771377,1,601,5
1630,222,119,37,0,object,1694336679.855,0.0906617939472198,1,603,3
174,616,101,49,0,object,1694336679.855,0.0948130711913108,1,605,2
1608,740,15,24,0,object,1694336679.855,0.1049601808190345,1,606,1
646,306,141,68,0,object,1694336679.855,0.0866934359073638,1,607,1
646,306,141,68,0,object,1694336679.855,0.0866934359073638,1,607,-1
1486,115,124,95,0,object,1694336679.855,0.1373746246099472,1,600,-1
1543,294,159,51,0,object,1694336679.855,0.1000134274363517,1,588,-1
1535,352,137,45,0,object,1694336679.855,0.1154794096946716,1,584,-1
91,407,199,113,0,object,1694336679.855,0.1265846490859985,1,570,-1
1300,275,191,120,0,object,1694336679.855,0.1060257256031036,1,557,-1
234,436,166,55,0,object,1694336679.855,0.1135612055659294,1,549,-1
1070,464,173,68,0,object,1694336679.855,0.1033158004283905,1,254,-1
1614,697,186,79,0,object,1694336678.787,0.0917999893426895,1,20,651
1097,634,15,15,0,object,1694336678.787,0.093163177371025,1,48,454
88,99,15,15,0,object,1694336678.787,0.0984615534543991,1,305,125
1766,876,43,110,0,object,1694336678.787,0.0812148749828338,1,354,178
1834,903,31,73,0,object,1694336678.787,0.1374966651201248,1,361,127
441,70,15,15,0,object,1694336678.787,0.34080371260643,1,384,59
1642,813,15,19,0,object,1694336678.787,0.1915089190006256,1,506,15
1495,489,134,41,0,object,1694336678.787,0.0854739397764206,1,520,5
1633,815,15,17,0,object,1694336678.787,0.2151696681976318,1,523,9
1321,32,15,15,0,object,1694336678.787,0.1626540422439575,1,524,7
238,704,178,74,0,object,1694336678.787,0.1939995139837265,1,525,8
238,676,179,72,0,object,1694336678.787,0.0819831639528274,1,529,8
232,710,191,91,0,object,1694336678.787,0.1226239204406738,1,530,3
265,756,126,67,0,object,1694336678.787,0.0806825086474418,1,531,6
1907,920,13,43,0,object,1694336678.787,0.099481962621212,1,532,6
978,1067,19,16,0,object,1694336678.787,0.1254007071256637,1,535,2
1540,353,164,57,0,object,1694336678.787,0.1255086213350296,1,540,2
1572,318,143,40,0,object,1694336678.787,0.1867106258869171,1,542,1
1569,307,161,55,0,object,1694336678.787,0.1480627059936523,1,543,1
1911,889,9,21,0,object,1694336678.787,0.1229878291487693,1,544,1
270,192,15,15,0,object,1694336678.787,0.1041284278035163,1,545,1
168,653,108,43,0,object,1694336678.787,0.0834965854883194,1,546,1
1572,318,143,40,0,object,1694336678.787,0.1867106258869171,1,542,-1
1911,889,9,21,0,object,1694336678.787,0.1229878291487693,1,544,-1
270,192,15,15,0,object,1694336678.787,0.1041284278035163,1,545,-1
168,653,108,43,0,object,1694336678.787,0.0834965854883194,1,546,-1
978,1067,19,16,0,object,1694336678.787,0.1254007071256637,1,535,-1
1766,876,43,110,0,object,1694336678.787,0.0812148749828338,1,354,-1
1098,633,14,16,0,object,1694336677.72,0.3665589690208435,1,48,422
90,111,15,15,0,object,1694336677.72,0.1541506797075271,1,305,104
1592,519,120,42,0,object,1694336677.72,0.0817243531346321,1,338,278
1503,493,111,43,0,object,1694336677.72,0.1100753620266914,1,353,211
1777,871,31,84,0,object,1694336677.72,0.1096903160214424,1,354,162
1841,892,28,62,0,object,1694336677.72,0.1646277010440826,1,358,101
1637,813,15,17,0,object,1694336677.72,0.1589227169752121,1,456,18
264,759,124,53,0,object,1694336677.72,0.1828144341707229,1,457,43
233,666,187,103,0,object,1694336677.72,0.0966124460101127,1,458,58
177,103,15,15,0,object,1694336677.72,0.2069381773471832,1,488,3
1625,75,15,14,0,object,1694336677.72,0.0824392959475517,1,492,1
1625,75,15,14,0,object,1694336677.72,0.0824392959475517,1,492,-1
1633,688,160,56,0,object,1694336676.652,0.1318965405225753,1,20,619
1098,617,14,15,0,object,1694336676.652,0.3861806988716125,1,48,390
1089,521,127,54,0,object,1694336676.652,0.0889508128166198,1,254,76
89,110,15,15,0,object,1694336676.652,0.1379888206720352,1,305,77
1669,325,118,44,0,object,1694336676.652,0.1819641292095184,1,306,97
1558,499,142,47,0,object,1694336676.652,0.0823700726032257,1,338,221
1502,481,108,43,0,object,1694336676.652,0.1045278385281562,1,353,155
1780,847,35,91,0,object,1694336676.652,0.1062804609537124,1,354,116
1849,870,27,56,0,object,1694336676.652,0.1016605794429779,1,358,84
1847,870,30,76,0,object,1694336676.652,0.194578930735588,1,360,75
205,622,170,95,0,object,1694336676.652,0.0926294922828674,1,364,143
237,717,177,86,0,object,1694336676.652,0.0850611850619316,1,369,127
441,81,15,15,0,object,1694336676.652,0.286767303943634,1,384,41
1681,423,100,44,0,object,1694336676.652,0.102863885462284,1,390,10
846,316,133,47,0,object,1694336676.652,0.1197610199451446,1,406,46
1571,311,140,45,0,object,1694336676.652,0.0860786214470863,1,420,15
1561,409,90,40,0,object,1694336676.652,0.1105021759867668,1,425,13
693,76,15,15,0,object,1694336676.652,0.1057431250810623,1,434,6
1556,351,143,47,0,object,1694336676.652,0.1373805552721023,1,435,10
1498,345,118,47,0,object,1694336676.652,0.0913841649889946,1,436,5
1729,73,15,15,0,object,1694336676.652,0.087925910949707,1,449,2
1698,489,15,16,0,object,1694336676.652,0.1019808799028396,1,450,1
259,575,136,64,0,object,1694336676.652,0.088760957121849,1,451,1
1729,73,15,15,0,object,1694336676.652,0.087925910949707,1,449,-1
1098,598,14,15,0,object,1694336675.584,0.4216100871562958,1,48,358
792,545,15,15,0,object,1694336675.584,0.1530379652976989,1,135,269
804,544,15,15,0,object,1694336675.584,0.0918512418866157,1,136,247
1675,311,113,45,0,object,1694336675.584,0.1839226335287094,1,306,54
1631,403,31,33,0,object,1694336675.584,0.0872028842568397,1,308,79
1549,337,159,47,0,object,1694336675.584,0.0930951982736587,1,311,73
1714,778,21,16,0,object,1694336675.584,0.0910669639706611,1,319,16
1600,348,15,23,0,object,1694336675.584,0.1035946458578109,1,333,59
1598,488,131,43,0,object,1694336675.584,0.0940287858247757,1,338,150
1462,454,158,51,0,object,1694336675.584,0.130053699016571,1,353,84
1784,811,39,91,0,object,1694336675.584,0.1907350569963455,1,354,72
1853,842,28,72,0,object,1694336675.584,0.1434400230646133,1,358,42
1850,839,35,91,0,object,1694336675.584,0.1938186883926391,1,360,40
1846,853,32,81,0,object,1694336675.584,0.0904993265867233,1,361,34
233,660,171,66,0,object,1694336675.584,0.2148413211107254,1,364,70
224,640,193,90,0,object,1694336675.584,0.1501712203025818,1,367,38
204,607,195,81,0,object,1694336675.584,0.0875249132514,1,368,59
238,688,152,88,0,object,1694336675.584,0.0800684913992881,1,369,42
849,512,20,44,0,object,1694336675.584,0.1303633600473404,1,408,4
753,66,15,15,0,object,1694336675.584,0.0980920195579528,1,412,2
1530,337,15,16,0,object,1694336675.584,0.0829131826758384,1,413,2
750,65,15,15,0,object,1694336675.584,0.116407960653305,1,414,2
1482,337,77,35,0,object,1694336675.584,0.0863508582115173,1,415,1
1530,337,15,16,0,object,1694336675.584,0.0829131826758384,1,413,-1
750,65,15,15,0,object,1694336675.584,0.116407960653305,1,414,-1
849,512,20,44,0,object,1694336675.584,0.1303633600473404,1,408,-1
1099,578,14,15,0,object,1694336674.516,0.1807267218828201,1,48,326
1302,319,193,84,0,object,1694336674.516,0.0902245044708252,1,89,346
785,528,15,15,0,object,1694336674.516,0.2649050951004028,1,135,251
798,527,15,15,0,object,1694336674.516,0.0840605795383453,1,136,237
1086,479,134,48,0,object,1694336674.516,0.0927850678563118,1,254,65
87,101,15,15,0,object,1694336674.516,0.1741858720779419,1,305,31
1572,379,94,41,0,object,1694336674.516,0.080862358212471,1,308,32
1087,374,15,21,0,object,1694336674.516,0.0815469622611999,1,321,33
1602,333,15,18,0,object,1694336674.516,0.1288740783929824,1,333,27
1574,467,130,42,0,object,1694336674.516,0.09787467867136,1,338,61
1474,318,119,46,0,object,1694336674.516,0.1001857221126556,1,343,23
1512,449,86,37,0,object,1694336674.516,0.1768039762973785,1,353,31
1793,792,33,79,0,object,1694336674.516,0.1112376600503921,1,354,17
1858,808,31,92,0,object,1694336674.516,0.2998706698417663,1,358,13
1851,803,45,106,0,object,1694336674.516,0.179754227399826,1,360,13
1853,822,32,81,0,object,1694336674.516,0.1975554078817367,1,361,8
251,647,125,52,0,object,1694336674.516,0.2004260569810867,1,364,15
202,582,201,105,0,object,1694336674.516,0.1138592958450317,1,365,20
228,666,179,91,0,object,1694336674.516,0.0911106690764427,1,367,9
225,626,178,76,0,object,1694336674.516,0.1427683532238006,1,368,13
248,682,132,63,0,object,1694336674.516,0.1026936620473861,1,369,5
1660,330,80,42,0,object,1694336674.516,0.082871064543724,1,370,14
1725,349,81,34,0,object,1694336674.516,0.0968837961554527,1,378,2
849,495,22,44,0,object,1694336674.516,0.0830602869391441,1,380,1
849,495,22,44,0,object,1694336674.516,0.0830602869391441,1,380,-1
1725,349,81,34,0,object,1694336674.516,0.0968837961554527,1,378,-1
1866,788,28,68,0,object,1694336673.449,0.1335810124874115,1,1,415
780,514,15,15,0,object,1694336673.449,0.2327119261026382,1,135,225
792,514,15,15,0,object,1694336673.449,0.2302953898906707,1,136,216
1605,458,120,35,0,object,1694336673.449,0.1357930302619934,1,210,37
1090,478,126,38,0,object,1694336673.449,0.110772006213665,1,254,44
1501,434,125,50,0,object,1694336673.449,0.0836150646209716,1,279,67
87,97,15,15,0,object,1694336673.449,0.2811685502529144,1,305,18
1549,361,111,42,0,object,1694336673.449,0.0979122444987297,1,307,21
1609,370,126,47,0,object,1694336673.449,0.0839303433895111,1,308,15
1665,327,124,54,0,object,1694336673.449,0.1394546180963516,1,311,29
1703,446,15,16,0,object,1694336673.449,0.0960407182574272,1,315,13
1384,404,16,15,0,object,1694336673.449,0.1018969863653183,1,317,8
1088,357,14,20,0,object,1694336673.449,0.0815321132540702,1,321,15
232,563,165,85,0,object,1694336673.449,0.0844058245420456,1,328,4
232,665,152,60,0,object,1694336673.449,0.1008384972810745,1,329,4
233,583,152,60,0,object,1694336673.449,0.098100833594799,1,330,4
1561,353,15,19,0,object,1694336673.449,0.0828825831413269,1,332,1
1603,320,15,20,0,object,1694336673.449,0.0810270980000495,1,333,1
964,291,117,60,0,object,1694336673.449,0.0803259685635566,1,334,1
1561,353,15,19,0,object,1694336673.449,0.0828825831413269,1,332,-1
1605,458,120,35,0,object,1694336673.449,0.1357930302619934,1,210,-1
1866,771,33,98,0,object,1694336672.381,0.1183117553591728,1,1,339
1099,552,14,15,0,object,1694336672.381,0.0910269170999527,1,48,292
773,505,14,15,0,object,1694336672.381,0.3065541088581085,1,135,198
785,505,15,15,0,object,1694336672.381,0.2406311482191085,1,136,196
1067,894,15,24,0,object,1694336672.381,0.1146697625517845,1,256,77
1076,895,15,26,0,object,1694336672.381,0.1488267034292221,1,285,29
1646,540,106,41,0,object,1694336672.381,0.1021908596158027,1,301,1
1646,540,106,41,0,object,1694336672.381,0.1021908596158027,1,301,-1
1654,614,99,54,0,object,1694336671.313,0.2817777395248413,1,20,529
1666,490,43,19,0,object,1694336671.313,0.1127772703766822,1,24,315
1791,739,44,129,0,object,1694336671.313,0.0816836059093475,1,37,588
1099,550,14,15,0,object,1694336671.313,0.1755589097738266,1,48,260
1580,500,42,21,0,object,1694336671.313,0.2013067454099655,1,70,167
1601,624,30,20,0,object,1694336671.313,0.223581925034523,1,78,384
1322,426,82,31,0,object,1694336671.313,0.3210464119911194,1,89,279
1546,580,40,27,0,object,1694336671.313,0.509688138961792,1,94,302
768,506,15,15,0,object,1694336671.313,0.6723629832267761,1,135,166
779,505,14,15,0,object,1694336671.313,0.514006495475769,1,136,164
1082,871,23,34,0,object,1694336671.313,0.2624842524528503,1,140,163
1301,478,36,29,0,object,1694336671.313,0.1619604676961898,1,155,188
1460,739,161,138,0,object,1694336671.313,0.0976469740271568,1,179,109
1864,665,53,31,0,object,1694336671.313,0.589910089969635,1,181,96
