frame_no,bbox_x,bbox_y,bbox_w,bbox_h,ignore,class_id,label,timestamp
6,147,521,25,74,1,1,pedestrian,0.23166023166023167
6,163,515,29,73,1,1,pedestrian,0.23166023166023167
6,183,515,25,74,1,1,pedestrian,0.23166023166023167
7,168,473,33,76,1,1,pedestrian,0.2702702702702703
7,162,473,33,76,1,1,pedestrian,0.2702702702702703
7,156,474,34,76,1,1,pedestrian,0.2702702702702703
7,151,474,33,76,1,1,pedestrian,0.2702702702702703
7,145,475,34,76,1,1,pedestrian,0.2702702702702703
7,140,476,33,76,1,1,pedestrian,0.2702702702702703
7,134,476,34,76,1,1,pedestrian,0.2702702702702703
7,129,477,33,76,1,1,pedestrian,0.2702702702702703
7,123,478,34,76,1,1,pedestrian,0.2702702702702703
7,117,478,34,76,1,1,pedestrian,0.2702702702702703
7,112,479,34,76,1,1,pedestrian,0.2702702702702703
7,106,480,34,76,1,1,pedestrian,0.2702702702702703
7,101,480,34,76,1,1,pedestrian,0.2702702702702703
7,95,481,34,76,1,1,pedestrian,0.2702702702702703
7,90,482,34,76,1,1,pedestrian,0.2702702702702703
7,84,482,33,76,1,1,pedestrian,0.2702702702702703
7,78,482,33,76,1,1,pedestrian,0.2702702702702703
7,72,482,33,76,1,1,pedestrian,0.2702702702702703
7,66,482,33,76,1,1,pedestrian,0.2702702702702703
7,60,483,33,76,1,1,pedestrian,0.2702702702702703
7,54,483,33,76,1,1,pedestrian,0.2702702702702703
7,48,483,33,76,1,1,pedestrian,0.2702702702702703
7,42,483,33,76,1,1,pedestrian,0.2702702702702703
7,36,483,33,76,1,1,pedestrian,0.2702702702702703
7,30,484,33,76,1,1,pedestrian,0.2702702702702703
7,24,484,33,76,1,1,pedestrian,0.2702702702702703
7,18,484,33,76,1,1,pedestrian,0.2702702702702703
7,12,484,33,76,1,1,pedestrian,0.2702702702702703
7,6,484,33,76,1,1,pedestrian,0.2702702702702703
7,2,525,18,89,1,1,pedestrian,0.2702702702702703
7,11,520,21,74,1,1,pedestrian,0.2702702702702703
7,32,516,25,82,1,1,pedestrian,0.2702702702702703
7,55,516,28,89,1,1,pedestrian,0.2702702702702703
7,70,512,31,89,1,1,pedestrian,0.2702702702702703
7,88,518,34,85,1,1,pedestrian,0.2702702702702703
7,109,507,28,79,1,1,pedestrian,0.2702702702702703
7,123,513,33,84,1,1,pedestrian,0.2702702702702703
7,134,506,34,79,1,1,pedestrian,0.2702702702702703
7,152,504,34,76,1,1,pedestrian,0.2702702702702703
8,166,356,27,62,1,1,pedestrian,0.3088803088803089
8,163,356,27,62,1,1,pedestrian,0.3088803088803089
8,161,356,26,62,1,1,pedestrian,0.3088803088803089
8,159,356,25,63,1,1,pedestrian,0.3088803088803089
8,156,356,25,63,1,1,pedestrian,0.3088803088803089
8,154,356,25,63,1,1,pedestrian,0.3088803088803089
8,151,356,25,63,1,1,pedestrian,0.3088803088803089
8,149,356,25,63,1,1,pedestrian,0.3088803088803089
8,147,356,25,63,1,1,pedestrian,0.3088803088803089
8,144,355,25,63,1,1,pedestrian,0.3088803088803089
8,141,355,25,63,1,1,pedestrian,0.3088803088803089
8,138,355,26,63,1,1,pedestrian,0.3088803088803089
8,136,355,25,63,1,1,pedestrian,0.3088803088803089
8,133,355,25,63,1,1,pedestrian,0.3088803088803089
8,130,354,26,63,1,1,pedestrian,0.3088803088803089
8,127,354,26,63,1,1,pedestrian,0.3088803088803089
8,125,354,25,63,1,1,pedestrian,0.3088803088803089
8,122,354,26,63,1,1,pedestrian,0.3088803088803089
8,119,354,26,63,1,1,pedestrian,0.3088803088803089
8,116,353,26,63,1,1,pedestrian,0.3088803088803089
8,114,353,26,63,1,1,pedestrian,0.3088803088803089
8,111,353,26,63,1,1,pedestrian,0.3088803088803089
8,108,353,26,63,1,1,pedestrian,0.3088803088803089
8,106,353,26,63,1,1,pedestrian,0.3088803088803089
8,103,352,26,63,1,1,pedestrian,0.3088803088803089
8,101,351,26,63,1,1,pedestrian,0.3088803088803089
8,99,351,26,63,1,1,pedestrian,0.3088803088803089
8,96,350,26,63,1,1,pedestrian,0.3088803088803089
8,94,350,26,63,1,1,pedestrian,0.3088803088803089
8,92,349,26,63,1,1,pedestrian,0.3088803088803089
8,90,349,26,63,1,1,pedestrian,0.3088803088803089
8,87,348,26,63,1,1,pedestrian,0.3088803088803089
8,85,348,26,63,1,1,pedestrian,0.3088803088803089
8,83,347,26,63,1,1,pedestrian,0.3088803088803089
8,81,347,26,63,1,1,pedestrian,0.3088803088803089
8,78,347,26,63,1,1,pedestrian,0.3088803088803089
8,76,347,26,63,1,1,pedestrian,0.3088803088803089
8,74,348,26,63,1,1,pedestrian,0.3088803088803089
8,71,348,26,63,1,1,pedestrian,0.3088803088803089
8,69,349,26,63,1,1,pedestrian,0.3088803088803089
8,67,349,26,63,1,1,pedestrian,0.3088803088803089
8,64,349,26,63,1,1,pedestrian,0.3088803088803089
8,62,350,26,63,1,1,pedestrian,0.3088803088803089
8,60,350,26,63,1,1,pedestrian,0.3088803088803089
8,57,351,26,63,1,1,pedestrian,0.3088803088803089
8,55,351,26,63,1,1,pedestrian,0.3088803088803089
8,53,352,26,63,1,1,pedestrian,0.3088803088803089
8,50,352,26,63,1,1,pedestrian,0.3088803088803089
8,48,352,26,63,1,1,pedestrian,0.3088803088803089
8,46,353,26,63,1,1,pedestrian,0.3088803088803089
8,43,353,26,63,1,1,pedestrian,0.3088803088803089
8,41,354,26,63,1,1,pedestrian,0.3088803088803089
8,39,354,26,63,1,1,pedestrian,0.3088803088803089
8,37,355,26,63,1,1,pedestrian,0.3088803088803089
8,34,355,26,63,1,1,pedestrian,0.3088803088803089
8,32,355,26,63,1,1,pedestrian,0.3088803088803089
8,30,355,26,63,1,1,pedestrian,0.3088803088803089
8,28,355,26,63,1,1,pedestrian,0.3088803088803089
8,26,355,26,63,1,1,pedestrian,0.3088803088803089
8,24,356,26,63,1,1,pedestrian,0.3088803088803089
8,22,356,26,63,1,1,pedestrian,0.3088803088803089
8,20,356,26,63,1,1,pedestrian,0.3088803088803089
8,18,356,26,63,1,1,pedestrian,0.3088803088803089
8,16,356,26,63,1,1,pedestrian,0.3088803088803089
8,14,356,26,63,1,1,pedestrian,0.3088803088803089
8,12,357,26,63,1,1,pedestrian,0.3088803088803089
8,8,356,27,66,1,1,pedestrian,0.3088803088803089
8,4,356,28,68,1,1,pedestrian,0.3088803088803089
8,1,356,29,71,1,1,pedestrian,0.3088803088803089
8,0,355,28,71,1,1,pedestrian,0.3088803088803089
8,0,355,27,71,1,1,pedestrian,0.3088803088803089
8,0,355,26,71,1,1,pedestrian,0.3088803088803089
8,0,355,25,71,1,1,pedestrian,0.3088803088803089
8,0,356,24,71,1,1,pedestrian,0.3088803088803089
8,0,357,23,71,1,1,pedestrian,0.3088803088803089
8,0,358,22,71,1,1,pedestrian,0.3088803088803089
8,40,355,20,68,1,1,pedestrian,0.3088803088803089
8,128,349,20,68,1,1,pedestrian,0.3088803088803089
8,203,342,29,69,1,1,pedestrian,0.3088803088803089
8,285,334,29,68,1,1,pedestrian,0.3088803088803089
8,366,329,29,69,1,1,pedestrian,0.3088803088803089
8,440,330,29,69,1,1,pedestrian,0.3088803088803089
8,507,325,29,69,1,1,pedestrian,0.3088803088803089
8,567,323,29,69,1,1,pedestrian,0.3088803088803089
8,614,316,28,69,1,1,pedestrian,0.3088803088803089
8,653,314,29,69,1,1,pedestrian,0.3088803088803089
8,669,311,28,69,1,1,pedestrian,0.3088803088803089
8,677,315,28,68,1,1,pedestrian,0.3088803088803089
8,678,312,28,68,1,1,pedestrian,0.3088803088803089
8,679,313,28,65,1,1,pedestrian,0.3088803088803089
8,684,312,29,65,1,1,pedestrian,0.3088803088803089
8,691,311,28,65,1,1,pedestrian,0.3088803088803089
8,699,313,28,65,1,1,pedestrian,0.3088803088803089
8,717,312,28,65,1,1,pedestrian,0.3088803088803089
8,737,312,25,65,1,1,pedestrian,0.3088803088803089
8,754,310,25,65,1,1,pedestrian,0.3088803088803089
8,774,309,25,65,1,1,pedestrian,0.3088803088803089
8,789,313,25,66,1,1,pedestrian,0.3088803088803089
8,812,307,25,65,1,1,pedestrian,0.3088803088803089
8,830,307,25,65,1,1,pedestrian,0.3088803088803089
8,848,305,25,66,1,1,pedestrian,0.3088803088803089
8,865,309,25,66,1,1,pedestrian,0.3088803088803089
8,885,306,26,65,1,1,pedestrian,0.3088803088803089
8,900,307,26,66,1,1,pedestrian,0.3088803088803089
8,914,304,25,63,1,1,pedestrian,0.3088803088803089
9,174,404,194,70,1,4,car,0.3474903474903475
9,178,404,193,70,1,4,car,0.3474903474903475
9,182,404,192,70,1,4,car,0.3474903474903475
9,186,405,191,70,1,4,car,0.3474903474903475
9,190,405,190,70,1,4,car,0.3474903474903475
9,194,406,189,69,1,4,car,0.3474903474903475
9,198,406,188,70,1,4,car,0.3474903474903475
9,202,407,187,69,1,4,car,0.3474903474903475
9,206,407,187,69,1,4,car,0.3474903474903475
9,210,408,186,69,1,4,car,0.3474903474903475
9,214,408,185,69,1,4,car,0.3474903474903475
9,218,409,184,68,1,4,car,0.3474903474903475
9,222,409,183,69,1,4,car,0.3474903474903475
9,226,410,182,68,1,4,car,0.3474903474903475
9,230,410,181,68,1,4,car,0.3474903474903475
9,234,411,181,68,1,4,car,0.3474903474903475
9,238,412,181,68,1,4,car,0.3474903474903475
9,243,413,181,69,1,4,car,0.3474903474903475
9,247,414,181,69,1,4,car,0.3474903474903475
9,252,415,181,70,1,4,car,0.3474903474903475
9,257,416,180,71,1,4,car,0.3474903474903475
9,261,417,181,71,1,4,car,0.3474903474903475
9,266,418,180,72,1,4,car,0.3474903474903475
9,271,419,180,73,1,4,car,0.3474903474903475
9,275,419,179,74,1,4,car,0.3474903474903475
9,280,419,178,75,1,4,car,0.3474903474903475
9,284,419,178,76,1,4,car,0.3474903474903475
9,289,420,176,76,1,4,car,0.3474903474903475
9,294,420,175,77,1,4,car,0.3474903474903475
9,298,420,175,78,1,4,car,0.3474903474903475
9,303,420,174,79,1,4,car,0.3474903474903475
9,308,421,172,79,1,4,car,0.3474903474903475
9,312,421,172,80,1,4,car,0.3474903474903475
9,317,421,171,81,1,4,car,0.3474903474903475
9,322,422,170,82,1,4,car,0.3474903474903475
9,326,423,170,83,1,4,car,0.3474903474903475
9,330,425,171,83,1,4,car,0.3474903474903475
9,335,426,170,84,1,4,car,0.3474903474903475
9,339,428,171,84,1,4,car,0.3474903474903475
9,344,430,170,84,1,4,car,0.3474903474903475
9,348,431,171,85,1,4,car,0.3474903474903475
9,352,433,171,85,1,4,car,0.3474903474903475
9,357,435,171,85,1,4,car,0.3474903474903475
9,361,436,171,86,1,4,car,0.3474903474903475
9,366,438,171,86,1,4,car,0.3474903474903475
9,370,439,171,87,1,4,car,0.3474903474903475
9,375,441,171,87,1,4,car,0.3474903474903475
9,379,443,171,87,1,4,car,0.3474903474903475
9,383,444,172,88,1,4,car,0.3474903474903475
9,388,446,171,88,1,4,car,0.3474903474903475
9,392,448,172,88,1,4,car,0.3474903474903475
9,397,449,171,89,1,4,car,0.3474903474903475
9,401,451,172,89,1,4,car,0.3474903474903475
9,406,453,172,89,1,4,car,0.3474903474903475
9,413,455,173,89,1,4,car,0.3474903474903475
9,420,457,174,89,1,4,car,0.3474903474903475
9,427,460,176,89,1,4,car,0.3474903474903475
9,434,462,177,89,1,4,car,0.3474903474903475
9,441,464,178,90,1,4,car,0.3474903474903475
9,448,467,180,89,1,4,car,0.3474903474903475
9,455,469,181,90,1,4,car,0.3474903474903475
9,462,471,183,90,1,4,car,0.3474903474903475
9,469,474,184,90,1,4,car,0.3474903474903475
9,476,476,185,90,1,4,car,0.3474903474903475
9,483,478,187,91,1,4,car,0.3474903474903475
9,490,481,188,90,1,4,car,0.3474903474903475
9,497,483,189,90,1,4,car,0.3474903474903475
9,504,485,191,91,1,4,car,0.3474903474903475
9,511,488,192,90,1,4,car,0.3474903474903475
9,518,490,194,91,1,4,car,0.3474903474903475
9,525,492,195,91,1,4,car,0.3474903474903475
9,532,495,196,91,1,4,car,0.3474903474903475
9,539,497,198,91,1,4,car,0.3474903474903475
9,546,499,199,92,1,4,car,0.3474903474903475
9,553,502,200,91,1,4,car,0.3474903474903475
9,560,504,202,92,1,4,car,0.3474903474903475
9,567,506,203,92,1,4,car,0.3474903474903475
9,574,509,205,92,1,4,car,0.3474903474903475
9,585,511,204,91,1,4,car,0.3474903474903475
9,596,513,204,91,1,4,car,0.3474903474903475
9,607,515,204,91,1,4,car,0.3474903474903475
9,619,517,203,91,1,4,car,0.3474903474903475
9,630,519,203,91,1,4,car,0.3474903474903475
9,641,521,203,91,1,4,car,0.3474903474903475
9,653,523,202,91,1,4,car,0.3474903474903475
9,664,525,202,91,1,4,car,0.3474903474903475
9,675,527,202,91,1,4,car,0.3474903474903475
9,687,530,201,90,1,4,car,0.3474903474903475
9,698,532,203,90,1,4,car,0.3474903474903475
9,710,534,205,90,1,4,car,0.3474903474903475
9,721,536,208,90,1,4,car,0.3474903474903475
9,733,538,210,90,1,4,car,0.3474903474903475
9,744,540,213,90,1,4,car,0.3474903474903475
9,756,543,215,90,1,4,car,0.3474903474903475
9,768,545,217,90,1,4,car,0.3474903474903475
9,779,547,220,90,1,4,car,0.3474903474903475
9,791,549,222,90,1,4,car,0.3474903474903475
9,802,551,225,90,1,4,car,0.3474903474903475
9,814,553,227,90,1,4,car,0.3474903474903475
9,826,556,229,90,1,4,car,0.3474903474903475
9,838,563,229,89,1,4,car,0.3474903474903475
9,850,564,230,89,1,4,car,0.3474903474903475
9,863,566,231,88,1,4,car,0.3474903474903475
9,876,567,232,89,1,4,car,0.3474903474903475
9,889,569,233,88,1,4,car,0.3474903474903475
9,902,570,233,88,1,4,car,0.3474903474903475
9,915,572,234,88,1,4,car,0.3474903474903475
9,928,573,235,88,1,4,car,0.3474903474903475
9,941,575,236,87,1,4,car,0.3474903474903475
9,954,577,237,87,1,4,car,0.3474903474903475
9,967,580,236,88,1,4,car,0.3474903474903475
9,980,583,236,89,1,4,car,0.3474903474903475
9,987,583,237,89,1,4,car,0.3474903474903475
9,985,583,238,89,1,4,car,0.3474903474903475
9,983,583,240,89,1,4,car,0.3474903474903475
9,981,584,242,89,1,4,car,0.3474903474903475
9,974,586,242,89,1,4,car,0.3474903474903475
9,968,589,242,89,1,4,car,0.3474903474903475
9,962,592,242,89,1,4,car,0.3474903474903475
9,976,591,242,89,1,4,car,0.3474903474903475
9,990,591,242,89,1,4,car,0.3474903474903475
9,1004,591,242,89,1,4,car,0.3474903474903475
9,1018,590,242,89,1,4,car,0.3474903474903475
9,1032,590,242,89,1,4,car,0.3474903474903475
9,1046,590,242,89,1,4,car,0.3474903474903475
9,1060,589,242,89,1,4,car,0.3474903474903475
