frame_no,bbox_x,bbox_y,bbox_w,bbox_h,ignore,class_id,label,timestamp
0,220,572,67,137,1,1,pedestrian,0.0
0,217,567,67,136,1,1,pedestrian,0.0
0,214,563,68,135,1,1,pedestrian,0.0
0,212,559,68,134,1,1,pedestrian,0.0
0,211,555,67,133,1,1,pedestrian,0.0
0,210,551,66,133,1,1,pedestrian,0.0
0,209,547,65,132,1,1,pedestrian,0.0
0,207,543,65,131,1,1,pedestrian,0.0
0,206,539,64,131,1,1,pedestrian,0.0
0,205,535,63,130,1,1,pedestrian,0.0
0,204,531,62,129,1,1,pedestrian,0.0
0,203,528,61,128,1,1,pedestrian,0.0
0,199,525,61,126,1,1,pedestrian,0.0
0,195,522,61,125,1,1,pedestrian,0.0
0,191,519,61,124,1,1,pedestrian,0.0
0,188,516,60,123,1,1,pedestrian,0.0
0,184,513,60,122,1,1,pedestrian,0.0
0,180,510,61,121,1,1,pedestrian,0.0
0,176,507,61,120,1,1,pedestrian,0.0
0,173,504,60,119,1,1,pedestrian,0.0
0,169,501,60,118,1,1,pedestrian,0.0
0,165,498,60,117,1,1,pedestrian,0.0
0,161,495,60,116,1,1,pedestrian,0.0
0,158,492,60,115,1,1,pedestrian,0.0
0,152,490,60,115,1,1,pedestrian,0.0
0,147,489,60,115,1,1,pedestrian,0.0
0,142,488,60,114,1,1,pedestrian,0.0
0,136,487,61,114,1,1,pedestrian,0.0
0,131,486,60,114,1,1,pedestrian,0.0
0,126,485,60,113,1,1,pedestrian,0.0
0,121,484,60,113,1,1,pedestrian,0.0
0,115,483,61,113,1,1,pedestrian,0.0
0,110,482,61,112,1,1,pedestrian,0.0
0,105,481,60,112,1,1,pedestrian,0.0
0,99,480,61,112,1,1,pedestrian,0.0
0,94,479,61,111,1,1,pedestrian,0.0
0,89,478,61,111,1,1,pedestrian,0.0
0,84,477,61,111,1,1,pedestrian,0.0
0,77,477,60,110,1,1,pedestrian,0.0
0,71,477,59,110,1,1,pedestrian,0.0
0,65,477,57,110,1,1,pedestrian,0.0
0,58,478,57,109,1,1,pedestrian,0.0
0,52,478,55,109,1,1,pedestrian,0.0
0,46,478,54,109,1,1,pedestrian,0.0
0,40,479,53,108,1,1,pedestrian,0.0
0,34,479,57,108,1,1,pedestrian,0.0
0,28,480,62,108,1,1,pedestrian,0.0
0,22,480,67,108,1,1,pedestrian,0.0
0,16,481,72,108,1,1,pedestrian,0.0
0,12,481,69,108,1,1,pedestrian,0.0
0,9,481,65,108,1,1,pedestrian,0.0
0,6,481,61,108,1,1,pedestrian,0.0
0,3,482,57,108,1,1,pedestrian,0.0
0,2,486,56,105,1,1,pedestrian,0.0
0,1,490,55,102,1,1,pedestrian,0.0
0,1,495,54,98,1,1,pedestrian,0.0
0,0,499,53,95,1,1,pedestrian,0.0
1,257,288,22,45,1,1,pedestrian,0.03861003861003861
1,256,287,22,45,1,1,pedestrian,0.03861003861003861
1,255,287,22,45,1,1,pedestrian,0.03861003861003861
1,254,287,23,45,1,1,pedestrian,0.03861003861003861
1,254,287,22,45,1,1,pedestrian,0.03861003861003861
1,253,287,22,45,1,1,pedestrian,0.03861003861003861
1,252,287,23,45,1,1,pedestrian,0.03861003861003861
1,252,286,22,46,1,1,pedestrian,0.03861003861003861
1,251,286,22,46,1,1,pedestrian,0.03861003861003861
1,250,286,23,46,1,1,pedestrian,0.03861003861003861
1,250,286,22,46,1,1,pedestrian,0.03861003861003861
1,249,286,22,46,1,1,pedestrian,0.03861003861003861
1,248,286,23,46,1,1,pedestrian,0.03861003861003861
1,248,285,22,47,1,1,pedestrian,0.03861003861003861
1,247,285,22,47,1,1,pedestrian,0.03861003861003861
1,246,285,23,47,1,1,pedestrian,0.03861003861003861
1,246,285,22,47,1,1,pedestrian,0.03861003861003861
1,245,285,22,46,1,1,pedestrian,0.03861003861003861
1,244,285,23,46,1,1,pedestrian,0.03861003861003861
1,244,284,22,47,1,1,pedestrian,0.03861003861003861
1,243,284,22,47,1,1,pedestrian,0.03861003861003861
1,242,284,23,47,1,1,pedestrian,0.03861003861003861
1,242,284,22,47,1,1,pedestrian,0.03861003861003861
1,241,284,23,47,1,1,pedestrian,0.03861003861003861
1,240,284,23,47,1,1,pedestrian,0.03861003861003861
1,239,283,23,48,1,1,pedestrian,0.03861003861003861
1,239,283,23,48,1,1,pedestrian,0.03861003861003861
1,238,283,23,48,1,1,pedestrian,0.03861003861003861
1,237,283,23,48,1,1,pedestrian,0.03861003861003861
1,237,283,23,48,1,1,pedestrian,0.03861003861003861
1,236,283,23,48,1,1,pedestrian,0.03861003861003861
1,235,282,23,49,1,1,pedestrian,0.03861003861003861
1,235,282,23,49,1,1,pedestrian,0.03861003861003861
1,234,282,23,49,1,1,pedestrian,0.03861003861003861
1,233,282,23,48,1,1,pedestrian,0.03861003861003861
1,233,282,23,48,1,1,pedestrian,0.03861003861003861
1,232,282,23,48,1,1,pedestrian,0.03861003861003861
1,231,281,23,49,1,1,pedestrian,0.03861003861003861
1,231,281,23,49,1,1,pedestrian,0.03861003861003861
1,230,281,23,49,1,1,pedestrian,0.03861003861003861
1,229,281,23,49,1,1,pedestrian,0.03861003861003861
1,229,281,23,49,1,1,pedestrian,0.03861003861003861
1,228,281,23,49,1,1,pedestrian,0.03861003861003861
1,227,280,23,50,1,1,pedestrian,0.03861003861003861
1,227,280,23,50,1,1,pedestrian,0.03861003861003861
1,226,280,23,50,1,1,pedestrian,0.03861003861003861
1,225,280,24,50,1,1,pedestrian,0.03861003861003861
1,224,280,24,50,1,1,pedestrian,0.03861003861003861
1,224,280,23,50,1,1,pedestrian,0.03861003861003861
1,223,279,24,51,1,1,pedestrian,0.03861003861003861
1,222,279,24,50,1,1,pedestrian,0.03861003861003861
1,222,279,23,50,1,1,pedestrian,0.03861003861003861
1,221,279,24,50,1,1,pedestrian,0.03861003861003861
1,220,279,24,50,1,1,pedestrian,0.03861003861003861
1,220,279,23,50,1,1,pedestrian,0.03861003861003861
1,219,278,24,51,1,1,pedestrian,0.03861003861003861
1,218,278,24,51,1,1,pedestrian,0.03861003861003861
1,218,278,23,51,1,1,pedestrian,0.03861003861003861
1,217,278,24,51,1,1,pedestrian,0.03861003861003861
1,216,278,24,51,1,1,pedestrian,0.03861003861003861
1,216,278,23,51,1,1,pedestrian,0.03861003861003861
1,215,277,24,52,1,1,pedestrian,0.03861003861003861
1,214,277,24,52,1,1,pedestrian,0.03861003861003861
1,214,277,23,52,1,1,pedestrian,0.03861003861003861
1,213,277,24,52,1,1,pedestrian,0.03861003861003861
1,212,277,24,52,1,1,pedestrian,0.03861003861003861
1,212,277,24,52,1,1,pedestrian,0.03861003861003861
1,211,276,24,52,1,1,pedestrian,0.03861003861003861
1,211,276,24,52,1,1,pedestrian,0.03861003861003861
1,211,275,24,52,1,1,pedestrian,0.03861003861003861
1,211,275,24,52,1,1,pedestrian,0.03861003861003861
1,211,275,24,52,1,1,pedestrian,0.03861003861003861
1,211,274,24,52,1,1,pedestrian,0.03861003861003861
1,211,274,24,52,1,1,pedestrian,0.03861003861003861
1,211,274,24,52,1,1,pedestrian,0.03861003861003861
1,211,273,24,52,1,1,pedestrian,0.03861003861003861
1,211,273,24,52,1,1,pedestrian,0.03861003861003861
1,210,273,24,52,1,1,pedestrian,0.03861003861003861
1,210,272,24,52,1,1,pedestrian,0.03861003861003861
1,210,272,24,52,1,1,pedestrian,0.03861003861003861
1,210,272,24,52,1,1,pedestrian,0.03861003861003861
1,210,271,24,52,1,1,pedestrian,0.03861003861003861
1,210,271,24,52,1,1,pedestrian,0.03861003861003861
1,210,271,24,52,1,1,pedestrian,0.03861003861003861
1,210,270,24,52,1,1,pedestrian,0.03861003861003861
1,210,270,24,52,1,1,pedestrian,0.03861003861003861
1,210,270,24,52,1,1,pedestrian,0.03861003861003861
1,211,269,24,52,1,1,pedestrian,0.03861003861003861
1,213,268,24,52,1,1,pedestrian,0.03861003861003861
1,215,267,24,52,1,1,pedestrian,0.03861003861003861
1,217,266,24,52,1,1,pedestrian,0.03861003861003861
1,219,266,24,51,1,1,pedestrian,0.03861003861003861
1,221,265,24,51,1,1,pedestrian,0.03861003861003861
1,223,264,24,51,1,1,pedestrian,0.03861003861003861
1,225,263,24,52,1,1,pedestrian,0.03861003861003861
1,227,263,24,51,1,1,pedestrian,0.03861003861003861
1,229,262,23,51,1,1,pedestrian,0.03861003861003861
1,231,261,23,51,1,1,pedestrian,0.03861003861003861
1,233,260,23,51,1,1,pedestrian,0.03861003861003861
1,234,260,24,50,1,1,pedestrian,0.03861003861003861
1,236,259,24,50,1,1,pedestrian,0.03861003861003861
1,238,258,24,50,1,1,pedestrian,0.03861003861003861
1,240,257,24,51,1,1,pedestrian,0.03861003861003861
1,242,257,24,50,1,1,pedestrian,0.03861003861003861
1,244,256,24,50,1,1,pedestrian,0.03861003861003861
1,246,255,24,50,1,1,pedestrian,0.03861003861003861
1,248,254,23,50,1,1,pedestrian,0.03861003861003861
1,250,253,23,50,1,1,pedestrian,0.03861003861003861
1,252,253,23,49,1,1,pedestrian,0.03861003861003861
1,254,252,23,50,1,1,pedestrian,0.03861003861003861
1,256,251,23,50,1,1,pedestrian,0.03861003861003861
1,258,250,23,50,1,1,pedestrian,0.03861003861003861
1,259,250,24,49,1,1,pedestrian,0.03861003861003861
1,261,249,24,49,1,1,pedestrian,0.03861003861003861
1,263,248,24,49,1,1,pedestrian,0.03861003861003861
1,265,247,23,49,1,1,pedestrian,0.03861003861003861
1,267,247,23,48,1,1,pedestrian,0.03861003861003861
1,269,246,23,49,1,1,pedestrian,0.03861003861003861
1,271,245,23,49,1,1,pedestrian,0.03861003861003861
1,273,244,23,49,1,1,pedestrian,0.03861003861003861
1,275,244,23,48,1,1,pedestrian,0.03861003861003861
1,277,243,23,48,1,1,pedestrian,0.03861003861003861
1,279,242,23,48,1,1,pedestrian,0.03861003861003861
1,281,241,23,48,1,1,pedestrian,0.03861003861003861
1,283,241,23,48,1,1,pedestrian,0.03861003861003861
1,284,240,23,48,1,1,pedestrian,0.03861003861003861
1,286,240,23,48,1,1,pedestrian,0.03861003861003861
1,288,239,23,48,1,1,pedestrian,0.03861003861003861
1,290,239,23,48,1,1,pedestrian,0.03861003861003861
1,292,239,22,48,1,1,pedestrian,0.03861003861003861
1,294,238,22,48,1,1,pedestrian,0.03861003861003861
1,296,238,22,48,1,1,pedestrian,0.03861003861003861
1,298,238,22,47,1,1,pedestrian,0.03861003861003861
1,300,237,22,48,1,1,pedestrian,0.03861003861003861
1,302,237,21,48,1,1,pedestrian,0.03861003861003861
1,304,237,21,47,1,1,pedestrian,0.03861003861003861
1,305,236,22,48,1,1,pedestrian,0.03861003861003861
1,307,236,22,47,1,1,pedestrian,0.03861003861003861
1,309,235,22,48,1,1,pedestrian,0.03861003861003861
1,311,235,21,48,1,1,pedestrian,0.03861003861003861
1,313,235,21,47,1,1,pedestrian,0.03861003861003861
1,315,234,21,48,1,1,pedestrian,0.03861003861003861
1,317,234,21,47,1,1,pedestrian,0.03861003861003861
1,319,234,20,47,1,1,pedestrian,0.03861003861003861
1,321,233,20,48,1,1,pedestrian,0.03861003861003861
1,323,233,20,47,1,1,pedestrian,0.03861003861003861
1,325,233,20,47,1,1,pedestrian,0.03861003861003861
1,326,232,21,47,1,1,pedestrian,0.03861003861003861
1,328,232,20,47,1,1,pedestrian,0.03861003861003861
1,330,231,20,48,1,1,pedestrian,0.03861003861003861
1,332,231,20,47,1,1,pedestrian,0.03861003861003861
1,334,231,20,47,1,1,pedestrian,0.03861003861003861
1,336,230,20,47,1,1,pedestrian,0.03861003861003861
1,338,230,19,47,1,1,pedestrian,0.03861003861003861
1,340,230,19,47,1,1,pedestrian,0.03861003861003861
1,342,229,19,47,1,1,pedestrian,0.03861003861003861
1,344,229,19,47,1,1,pedestrian,0.03861003861003861
1,346,229,19,47,1,1,pedestrian,0.03861003861003861
1,347,229,19,47,1,1,pedestrian,0.03861003861003861
1,349,229,19,47,1,1,pedestrian,0.03861003861003861
1,351,229,19,47,1,1,pedestrian,0.03861003861003861
1,353,229,19,47,1,1,pedestrian,0.03861003861003861
1,355,229,19,47,1,1,pedestrian,0.03861003861003861
1,357,229,19,47,1,1,pedestrian,0.03861003861003861
1,359,229,19,47,1,1,pedestrian,0.03861003861003861
1,361,229,19,47,1,1,pedestrian,0.03861003861003861
1,363,229,19,47,1,1,pedestrian,0.03861003861003861
1,365,229,19,47,1,1,pedestrian,0.03861003861003861
1,367,229,19,48,1,1,pedestrian,0.03861003861003861
1,369,229,19,48,1,1,pedestrian,0.03861003861003861
1,371,229,19,48,1,1,pedestrian,0.03861003861003861
1,373,229,19,48,1,1,pedestrian,0.03861003861003861
1,375,229,19,48,1,1,pedestrian,0.03861003861003861
1,377,229,19,48,1,1,pedestrian,0.03861003861003861
1,379,229,19,48,1,1,pedestrian,0.03861003861003861
1,381,229,19,48,1,1,pedestrian,0.03861003861003861
1,383,229,19,48,1,1,pedestrian,0.03861003861003861
1,385,229,19,48,1,1,pedestrian,0.03861003861003861
1,387,230,19,48,1,1,pedestrian,0.03861003861003861
1,388,230,19,48,1,1,pedestrian,0.03861003861003861
1,390,230,19,48,1,1,pedestrian,0.03861003861003861
1,391,230,19,48,1,1,pedestrian,0.03861003861003861
1,393,230,19,48,1,1,pedestrian,0.03861003861003861
1,394,231,19,48,1,1,pedestrian,0.03861003861003861
1,396,231,19,48,1,1,pedestrian,0.03861003861003861
1,397,231,19,48,1,1,pedestrian,0.03861003861003861
1,399,231,19,48,1,1,pedestrian,0.03861003861003861
1,400,232,20,48,1,1,pedestrian,0.03861003861003861
1,402,232,19,48,1,1,pedestrian,0.03861003861003861
1,403,232,20,48,1,1,pedestrian,0.03861003861003861
1,405,232,19,48,1,1,pedestrian,0.03861003861003861
1,406,232,20,48,1,1,pedestrian,0.03861003861003861
1,408,233,19,48,1,1,pedestrian,0.03861003861003861
1,409,233,20,48,1,1,pedestrian,0.03861003861003861
1,411,233,19,48,1,1,pedestrian,0.03861003861003861
1,412,233,20,48,1,1,pedestrian,0.03861003861003861
1,414,234,20,48,1,1,pedestrian,0.03861003861003861
1,414,234,20,48,1,1,pedestrian,0.03861003861003861
1,414,234,20,48,1,1,pedestrian,0.03861003861003861
1,415,234,20,48,1,1,pedestrian,0.03861003861003861
1,415,234,20,48,1,1,pedestrian,0.03861003861003861
1,416,234,20,48,1,1,pedestrian,0.03861003861003861
1,416,234,20,48,1,1,pedestrian,0.03861003861003861
1,417,234,20,48,1,1,pedestrian,0.03861003861003861
1,417,234,20,48,1,1,pedestrian,0.03861003861003861
1,418,234,20,48,1,1,pedestrian,0.03861003861003861
1,420,233,20,48,1,1,pedestrian,0.03861003861003861
1,422,233,20,48,1,1,pedestrian,0.03861003861003861
1,424,233,20,48,1,1,pedestrian,0.03861003861003861
1,427,232,20,48,1,1,pedestrian,0.03861003861003861
1,429,232,20,48,1,1,pedestrian,0.03861003861003861
1,431,232,20,48,1,1,pedestrian,0.03861003861003861
1,434,232,20,48,1,1,pedestrian,0.03861003861003861
1,436,232,20,48,1,1,pedestrian,0.03861003861003861
1,438,232,20,48,1,1,pedestrian,0.03861003861003861
1,440,232,20,48,1,1,pedestrian,0.03861003861003861
1,442,232,20,48,1,1,pedestrian,0.03861003861003861
1,444,232,20,48,1,1,pedestrian,0.03861003861003861
1,446,232,20,48,1,1,pedestrian,0.03861003861003861
1,448,232,20,48,1,1,pedestrian,0.03861003861003861
1,451,232,20,48,1,1,pedestrian,0.03861003861003861
1,453,232,20,48,1,1,pedestrian,0.03861003861003861
1,455,232,20,48,1,1,pedestrian,0.03861003861003861
1,457,232,20,48,1,1,pedestrian,0.03861003861003861
1,459,232,20,48,1,1,pedestrian,0.03861003861003861
1,461,232,20,48,1,1,pedestrian,0.03861003861003861
1,463,232,20,48,1,1,pedestrian,0.03861003861003861
1,465,232,20,48,1,1,pedestrian,0.03861003861003861
1,468,232,20,48,1,1,pedestrian,0.03861003861003861
1,468,231,20,48,1,1,pedestrian,0.03861003861003861
1,469,231,20,48,1,1,pedestrian,0.03861003861003861
1,469,231,20,48,1,1,pedestrian,0.03861003861003861
1,470,231,20,48,1,1,pedestrian,0.03861003861003861
1,471,231,20,48,1,1,pedestrian,0.03861003861003861
1,471,231,20,48,1,1,pedestrian,0.03861003861003861
1,472,231,20,48,1,1,pedestrian,0.03861003861003861
1,472,231,20,48,1,1,pedestrian,0.03861003861003861
1,473,230,20,48,1,1,pedestrian,0.03861003861003861
1,474,230,20,48,1,1,pedestrian,0.03861003861003861
1,474,230,20,48,1,1,pedestrian,0.03861003861003861
1,475,230,20,48,1,1,pedestrian,0.03861003861003861
1,476,230,20,48,1,1,pedestrian,0.03861003861003861
1,476,230,20,48,1,1,pedestrian,0.03861003861003861
1,477,230,20,48,1,1,pedestrian,0.03861003861003861
1,477,230,20,48,1,1,pedestrian,0.03861003861003861
1,478,229,20,48,1,1,pedestrian,0.03861003861003861
1,479,229,20,48,1,1,pedestrian,0.03861003861003861
1,479,229,20,48,1,1,pedestrian,0.03861003861003861
1,480,229,20,48,1,1,pedestrian,0.03861003861003861
1,481,229,20,48,1,1,pedestrian,0.03861003861003861
1,481,229,20,48,1,1,pedestrian,0.03861003861003861
1,482,229,20,48,1,1,pedestrian,0.03861003861003861
1,482,229,20,48,1,1,pedestrian,0.03861003861003861
1,483,228,20,48,1,1,pedestrian,0.03861003861003861
1,484,228,20,48,1,1,pedestrian,0.03861003861003861
1,484,228,20,48,1,1,pedestrian,0.03861003861003861
1,485,228,20,48,1,1,pedestrian,0.03861003861003861
1,486,228,20,48,1,1,pedestrian,0.03861003861003861
1,486,228,20,48,1,1,pedestrian,0.03861003861003861
1,487,228,20,48,1,1,pedestrian,0.03861003861003861
1,487,228,20,48,1,1,pedestrian,0.03861003861003861
1,488,228,20,48,1,1,pedestrian,0.03861003861003861
1,489,227,20,48,1,1,pedestrian,0.03861003861003861
1,489,227,20,48,1,1,pedestrian,0.03861003861003861
1,490,227,20,48,1,1,pedestrian,0.03861003861003861
1,490,227,20,48,1,1,pedestrian,0.03861003861003861
1,491,227,20,48,1,1,pedestrian,0.03861003861003861
1,492,227,20,48,1,1,pedestrian,0.03861003861003861
1,492,227,20,48,1,1,pedestrian,0.03861003861003861
1,493,227,20,48,1,1,pedestrian,0.03861003861003861
1,494,226,20,48,1,1,pedestrian,0.03861003861003861
1,494,226,20,48,1,1,pedestrian,0.03861003861003861
1,495,226,20,48,1,1,pedestrian,0.03861003861003861
1,495,226,20,48,1,1,pedestrian,0.03861003861003861
1,496,226,20,48,1,1,pedestrian,0.03861003861003861
1,497,226,20,48,1,1,pedestrian,0.03861003861003861
1,497,226,20,48,1,1,pedestrian,0.03861003861003861
1,498,226,20,48,1,1,pedestrian,0.03861003861003861
1,499,225,20,48,1,1,pedestrian,0.03861003861003861
1,499,225,20,48,1,1,pedestrian,0.03861003861003861
1,500,225,20,48,1,1,pedestrian,0.03861003861003861
1,500,225,20,48,1,1,pedestrian,0.03861003861003861
1,501,225,20,48,1,1,pedestrian,0.03861003861003861
1,502,225,20,48,1,1,pedestrian,0.03861003861003861
1,502,225,20,48,1,1,pedestrian,0.03861003861003861
1,503,225,20,48,1,1,pedestrian,0.03861003861003861
1,504,225,20,48,1,1,pedestrian,0.03861003861003861
1,504,224,20,48,1,1,pedestrian,0.03861003861003861
1,505,224,20,48,1,1,pedestrian,0.03861003861003861
1,506,224,20,48,1,1,pedestrian,0.03861003861003861
1,507,224,20,48,1,1,pedestrian,0.03861003861003861
1,508,224,20,48,1,1,pedestrian,0.03861003861003861
1,509,223,20,48,1,1,pedestrian,0.03861003861003861
1,510,223,20,48,1,1,pedestrian,0.03861003861003861
1,510,223,20,48,1,1,pedestrian,0.03861003861003861
1,511,223,20,48,1,1,pedestrian,0.03861003861003861
1,512,223,20,48,1,1,pedestrian,0.03861003861003861
1,513,222,20,48,1,1,pedestrian,0.03861003861003861
1,514,222,20,48,1,1,pedestrian,0.03861003861003861
1,515,222,20,48,1,1,pedestrian,0.03861003861003861
1,516,222,20,48,1,1,pedestrian,0.03861003861003861
1,516,222,20,48,1,1,pedestrian,0.03861003861003861
1,517,221,20,48,1,1,pedestrian,0.03861003861003861
1,518,221,20,48,1,1,pedestrian,0.03861003861003861
1,519,221,20,48,1,1,pedestrian,0.03861003861003861
1,520,221,20,48,1,1,pedestrian,0.03861003861003861
1,521,221,20,48,1,1,pedestrian,0.03861003861003861
1,522,221,20,48,1,1,pedestrian,0.03861003861003861
1,523,220,20,48,1,1,pedestrian,0.03861003861003861
1,524,220,20,48,1,1,pedestrian,0.03861003861003861
1,525,220,20,48,1,1,pedestrian,0.03861003861003861
1,527,220,20,48,1,1,pedestrian,0.03861003861003861
1,528,219,20,48,1,1,pedestrian,0.03861003861003861
1,529,219,20,48,1,1,pedestrian,0.03861003861003861
1,531,219,20,48,1,1,pedestrian,0.03861003861003861
1,532,219,20,48,1,1,pedestrian,0.03861003861003861
1,533,219,20,48,1,1,pedestrian,0.03861003861003861
1,534,218,20,48,1,1,pedestrian,0.03861003861003861
1,536,218,20,48,1,1,pedestrian,0.03861003861003861
1,537,218,20,48,1,1,pedestrian,0.03861003861003861
1,538,218,20,48,1,1,pedestrian,0.03861003861003861
1,540,218,20,48,1,1,pedestrian,0.03861003861003861
2,289,298,15,36,1,1,pedestrian,0.07722007722007722
2,288,297,15,36,1,1,pedestrian,0.07722007722007722
2,288,297,15,36,1,1,pedestrian,0.07722007722007722
2,288,297,15,36,1,1,pedestrian,0.07722007722007722
2,287,297,15,36,1,1,pedestrian,0.07722007722007722
2,287,297,15,36,1,1,pedestrian,0.07722007722007722
2,287,297,15,36,1,1,pedestrian,0.07722007722007722
2,286,297,15,36,1,1,pedestrian,0.07722007722007722
2,286,296,15,36,1,1,pedestrian,0.07722007722007722
2,286,296,15,36,1,1,pedestrian,0.07722007722007722
2,285,296,15,36,1,1,pedestrian,0.07722007722007722
2,285,296,15,36,1,1,pedestrian,0.07722007722007722
2,285,296,15,36,1,1,pedestrian,0.07722007722007722
2,284,296,15,36,1,1,pedestrian,0.07722007722007722
2,284,296,15,36,1,1,pedestrian,0.07722007722007722
2,284,296,15,36,1,1,pedestrian,0.07722007722007722
2,283,295,15,36,1,1,pedestrian,0.07722007722007722
2,283,295,15,36,1,1,pedestrian,0.07722007722007722
2,283,295,15,36,1,1,pedestrian,0.07722007722007722
2,282,295,15,36,1,1,pedestrian,0.07722007722007722
2,282,295,15,36,1,1,pedestrian,0.07722007722007722
2,282,295,15,36,1,1,pedestrian,0.07722007722007722
2,281,295,15,36,1,1,pedestrian,0.07722007722007722
2,281,295,15,36,1,1,pedestrian,0.07722007722007722
2,281,294,15,36,1,1,pedestrian,0.07722007722007722
2,281,294,15,36,1,1,pedestrian,0.07722007722007722
2,280,294,15,36,1,1,pedestrian,0.07722007722007722
2,280,294,15,36,1,1,pedestrian,0.07722007722007722
2,280,294,15,36,1,1,pedestrian,0.07722007722007722
2,279,294,15,36,1,1,pedestrian,0.07722007722007722
2,279,294,15,36,1,1,pedestrian,0.07722007722007722
2,279,294,15,36,1,1,pedestrian,0.07722007722007722
2,278,293,15,36,1,1,pedestrian,0.07722007722007722
2,278,293,15,36,1,1,pedestrian,0.07722007722007722
2,278,293,15,36,1,1,pedestrian,0.07722007722007722
2,277,293,15,36,1,1,pedestrian,0.07722007722007722
2,277,293,15,36,1,1,pedestrian,0.07722007722007722
2,277,293,15,36,1,1,pedestrian,0.07722007722007722
2,276,293,15,36,1,1,pedestrian,0.07722007722007722
2,276,293,15,36,1,1,pedestrian,0.07722007722007722
2,276,292,15,36,1,1,pedestrian,0.07722007722007722
2,275,292,15,36,1,1,pedestrian,0.07722007722007722
2,275,292,15,36,1,1,pedestrian,0.07722007722007722
2,275,292,15,36,1,1,pedestrian,0.07722007722007722
2,274,292,15,36,1,1,pedestrian,0.07722007722007722
2,274,292,15,36,1,1,pedestrian,0.07722007722007722
2,274,292,15,36,1,1,pedestrian,0.07722007722007722
2,274,292,15,36,1,1,pedestrian,0.07722007722007722
2,273,292,15,36,1,1,pedestrian,0.07722007722007722
2,272,293,16,36,1,1,pedestrian,0.07722007722007722
2,272,294,15,36,1,1,pedestrian,0.07722007722007722
2,271,295,16,36,1,1,pedestrian,0.07722007722007722
2,271,296,15,36,1,1,pedestrian,0.07722007722007722
2,270,297,16,36,1,1,pedestrian,0.07722007722007722
2,270,298,16,36,1,1,pedestrian,0.07722007722007722
2,269,299,16,36,1,1,pedestrian,0.07722007722007722
2,269,300,16,36,1,1,pedestrian,0.07722007722007722
2,268,301,16,36,1,1,pedestrian,0.07722007722007722
2,268,302,16,36,1,1,pedestrian,0.07722007722007722
2,267,303,16,36,1,1,pedestrian,0.07722007722007722
2,267,304,16,36,1,1,pedestrian,0.07722007722007722
2,266,305,17,36,1,1,pedestrian,0.07722007722007722
