frame_no,bbox_x,bbox_y,bbox_w,bbox_h,ignore,class_id,label,timestamp
0,1851,941,38,92,1,1,pedestrian,0.0
0,1838,940,38,92,1,1,pedestrian,0.0
0,1824,938,38,92,1,1,pedestrian,0.0
0,1811,937,38,92,1,1,pedestrian,0.0
0,1797,938,38,92,1,1,pedestrian,0.0
0,1783,940,38,92,1,1,pedestrian,0.0
0,1769,941,38,92,1,1,pedestrian,0.0
0,1755,943,38,92,1,1,pedestrian,0.0
0,1741,944,38,92,1,1,pedestrian,0.0
0,1727,946,38,92,1,1,pedestrian,0.0
0,1713,944,38,92,1,1,pedestrian,0.0
0,1700,943,38,92,1,1,pedestrian,0.0
0,1687,941,38,92,1,1,pedestrian,0.0
0,1674,940,38,92,1,1,pedestrian,0.0
0,1661,938,38,92,1,1,pedestrian,0.0
0,1647,937,38,92,1,1,pedestrian,0.0
0,1634,935,38,92,1,1,pedestrian,0.0
0,1621,934,38,92,1,1,pedestrian,0.0
0,1608,932,38,92,1,1,pedestrian,0.0
0,1595,931,38,92,1,1,pedestrian,0.0
0,1586,931,38,92,1,1,pedestrian,0.0
0,1577,932,38,92,1,1,pedestrian,0.0
0,1569,933,38,92,1,1,pedestrian,0.0
0,1560,934,38,92,1,1,pedestrian,0.0
0,1552,935,38,92,1,1,pedestrian,0.0
0,1543,936,38,92,1,1,pedestrian,0.0
0,1535,937,38,92,1,1,pedestrian,0.0
0,1527,937,38,92,1,1,pedestrian,0.0
0,1519,937,38,92,1,1,pedestrian,0.0
0,1512,937,38,92,1,1,pedestrian,0.0
0,1504,938,38,92,1,1,pedestrian,0.0
0,1496,938,38,92,1,1,pedestrian,0.0
0,1489,938,38,92,1,1,pedestrian,0.0
0,1481,938,38,92,1,1,pedestrian,0.0
0,1473,939,38,92,1,1,pedestrian,0.0
0,1466,939,38,92,1,1,pedestrian,0.0
0,1458,939,38,92,1,1,pedestrian,0.0
0,1451,940,38,92,1,1,pedestrian,0.0
0,1442,940,38,92,1,1,pedestrian,0.0
0,1434,940,38,92,1,1,pedestrian,0.0
0,1426,940,38,92,1,1,pedestrian,0.0
0,1418,940,38,92,1,1,pedestrian,0.0
0,1409,940,38,92,1,1,pedestrian,0.0
0,1401,940,38,92,1,1,pedestrian,0.0
0,1393,940,38,92,1,1,pedestrian,0.0
0,1385,940,38,92,1,1,pedestrian,0.0
0,1377,940,38,92,1,1,pedestrian,0.0
0,1370,941,38,92,1,1,pedestrian,0.0
0,1363,941,38,92,1,1,pedestrian,0.0
0,1356,942,38,92,1,1,pedestrian,0.0
0,1349,943,38,92,1,1,pedestrian,0.0
0,1349,943,38,92,1,1,pedestrian,0.0
0,1350,944,38,92,1,1,pedestrian,0.0
0,1351,945,38,92,1,1,pedestrian,0.0
0,1352,946,38,92,1,1,pedestrian,0.0
0,1358,946,38,92,1,1,pedestrian,0.0
0,1364,946,38,92,1,1,pedestrian,0.0
0,1370,946,38,92,1,1,pedestrian,0.0
0,1369,947,38,92,1,1,pedestrian,0.0
0,1368,949,38,92,1,1,pedestrian,0.0
0,1367,951,38,91,1,1,pedestrian,0.0
0,1366,952,38,92,1,1,pedestrian,0.0
0,1365,954,38,92,1,1,pedestrian,0.0
0,1364,956,38,91,1,1,pedestrian,0.0
0,1363,957,38,92,1,1,pedestrian,0.0
0,1362,959,38,92,1,1,pedestrian,0.0
0,1361,961,39,91,1,1,pedestrian,0.0
0,1360,963,39,91,1,1,pedestrian,0.0
0,1359,964,39,92,1,1,pedestrian,0.0
0,1358,966,39,91,1,1,pedestrian,0.0
0,1357,968,39,91,1,1,pedestrian,0.0
0,1356,969,39,92,1,1,pedestrian,0.0
0,1355,971,39,91,1,1,pedestrian,0.0
0,1354,973,39,91,1,1,pedestrian,0.0
0,1354,975,39,91,1,1,pedestrian,0.0
0,1361,973,39,91,1,1,pedestrian,0.0
0,1369,971,39,91,1,1,pedestrian,0.0
0,1377,969,38,91,1,1,pedestrian,0.0
0,1385,967,38,92,1,1,pedestrian,0.0
0,1382,967,38,92,1,1,pedestrian,0.0
0,1379,967,38,92,1,1,pedestrian,0.0
0,1376,967,38,92,1,1,pedestrian,0.0
0,1373,967,39,93,1,1,pedestrian,0.0
0,1370,967,39,93,1,1,pedestrian,0.0
0,1367,967,39,93,1,1,pedestrian,0.0
0,1365,968,39,93,1,1,pedestrian,0.0
0,1359,967,38,93,1,1,pedestrian,0.0
0,1353,966,37,93,1,1,pedestrian,0.0
0,1348,969,37,91,1,1,pedestrian,0.0
0,1326,969,37,92,1,1,pedestrian,0.0
0,1304,970,38,92,1,1,pedestrian,0.0
0,1254,965,38,92,1,1,pedestrian,0.0
0,1204,960,38,92,1,1,pedestrian,0.0
0,1154,955,38,92,1,1,pedestrian,0.0
0,1147,953,38,92,1,1,pedestrian,0.0
0,1140,952,38,92,1,1,pedestrian,0.0
0,1134,951,38,92,1,1,pedestrian,0.0
0,1127,950,38,92,1,1,pedestrian,0.0
0,1121,949,38,92,1,1,pedestrian,0.0
0,1114,948,38,92,1,1,pedestrian,0.0
0,1108,947,38,92,1,1,pedestrian,0.0
0,1104,946,38,92,1,1,pedestrian,0.0
0,1100,946,38,92,1,1,pedestrian,0.0
0,1109,946,38,92,1,1,pedestrian,0.0
0,1118,946,38,92,1,1,pedestrian,0.0
0,1127,946,38,92,1,1,pedestrian,0.0
0,1136,946,38,92,1,1,pedestrian,0.0
0,1139,945,38,92,1,1,pedestrian,0.0
0,1142,944,39,92,1,1,pedestrian,0.0
0,1130,943,39,92,1,1,pedestrian,0.0
0,1119,942,39,92,1,1,pedestrian,0.0
0,1108,941,38,92,1,1,pedestrian,0.0
0,1097,940,38,92,1,1,pedestrian,0.0
0,1086,940,38,92,1,1,pedestrian,0.0
0,1075,939,38,92,1,1,pedestrian,0.0
0,1064,938,38,92,1,1,pedestrian,0.0
0,1053,938,38,92,1,1,pedestrian,0.0
0,1042,937,38,92,1,1,pedestrian,0.0
0,1031,937,38,92,1,1,pedestrian,0.0
0,1016,937,38,92,1,1,pedestrian,0.0
0,1001,937,38,92,1,1,pedestrian,0.0
0,987,938,38,92,1,1,pedestrian,0.0
0,972,938,38,92,1,1,pedestrian,0.0
0,958,939,38,92,1,1,pedestrian,0.0
0,943,939,38,92,1,1,pedestrian,0.0
0,929,940,38,92,1,1,pedestrian,0.0
0,914,940,38,92,1,1,pedestrian,0.0
0,899,940,38,92,1,1,pedestrian,0.0
0,885,941,38,92,1,1,pedestrian,0.0
0,870,941,38,92,1,1,pedestrian,0.0
0,856,942,38,92,1,1,pedestrian,0.0
0,841,942,38,92,1,1,pedestrian,0.0
0,827,943,38,92,1,1,pedestrian,0.0
0,816,943,38,92,1,1,pedestrian,0.0
0,806,943,38,92,1,1,pedestrian,0.0
0,796,943,38,92,1,1,pedestrian,0.0
0,785,943,38,92,1,1,pedestrian,0.0
0,775,943,38,92,1,1,pedestrian,0.0
0,765,943,38,92,1,1,pedestrian,0.0
0,754,943,38,92,1,1,pedestrian,0.0
0,744,943,38,92,1,1,pedestrian,0.0
0,734,943,38,92,1,1,pedestrian,0.0
0,727,943,38,92,1,1,pedestrian,0.0
0,720,943,38,92,1,1,pedestrian,0.0
0,713,943,38,92,1,1,pedestrian,0.0
0,707,943,38,92,1,1,pedestrian,0.0
0,700,943,38,92,1,1,pedestrian,0.0
0,693,943,38,92,1,1,pedestrian,0.0
0,686,943,38,92,1,1,pedestrian,0.0
0,680,943,38,92,1,1,pedestrian,0.0
0,673,943,38,92,1,1,pedestrian,0.0
0,666,944,38,92,1,1,pedestrian,0.0
0,660,945,38,92,1,1,pedestrian,0.0
0,653,946,38,92,1,1,pedestrian,0.0
0,647,947,38,92,1,1,pedestrian,0.0
0,640,948,38,92,1,1,pedestrian,0.0
0,633,949,38,92,1,1,pedestrian,0.0
0,627,950,38,92,1,1,pedestrian,0.0
0,620,951,38,92,1,1,pedestrian,0.0
0,614,952,38,92,1,1,pedestrian,0.0
0,609,951,38,92,1,1,pedestrian,0.0
0,604,950,38,92,1,1,pedestrian,0.0
0,599,950,38,92,1,1,pedestrian,0.0
0,594,949,38,92,1,1,pedestrian,0.0
0,589,948,38,92,1,1,pedestrian,0.0
0,584,948,38,92,1,1,pedestrian,0.0
0,579,947,38,92,1,1,pedestrian,0.0
0,574,946,38,92,1,1,pedestrian,0.0
0,569,946,38,92,1,1,pedestrian,0.0
0,562,945,38,92,1,1,pedestrian,0.0
0,556,945,37,92,1,1,pedestrian,0.0
0,549,944,38,93,1,1,pedestrian,0.0
0,543,944,37,93,1,1,pedestrian,0.0
0,537,944,37,93,1,1,pedestrian,0.0
0,531,943,38,93,1,1,pedestrian,0.0
0,526,943,38,93,1,1,pedestrian,0.0
0,521,943,38,93,1,1,pedestrian,0.0
0,516,943,38,93,1,1,pedestrian,0.0
0,511,943,38,92,1,1,pedestrian,0.0
0,506,943,38,92,1,1,pedestrian,0.0
0,501,943,38,92,1,1,pedestrian,0.0
0,496,943,38,92,1,1,pedestrian,0.0
0,491,943,38,92,1,1,pedestrian,0.0
0,488,942,38,92,1,1,pedestrian,0.0
0,485,941,38,92,1,1,pedestrian,0.0
0,482,941,38,92,1,1,pedestrian,0.0
0,479,940,38,92,1,1,pedestrian,0.0
0,477,940,38,92,1,1,pedestrian,0.0
0,474,939,38,92,1,1,pedestrian,0.0
0,471,938,38,92,1,1,pedestrian,0.0
0,468,938,38,92,1,1,pedestrian,0.0
0,465,937,38,92,1,1,pedestrian,0.0
0,463,937,38,92,1,1,pedestrian,0.0
0,454,938,39,93,1,1,pedestrian,0.0
0,446,939,39,94,1,1,pedestrian,0.0
0,437,941,40,94,1,1,pedestrian,0.0
0,429,942,40,95,1,1,pedestrian,0.0
0,420,943,41,96,1,1,pedestrian,0.0
0,412,945,42,97,1,1,pedestrian,0.0
0,406,944,43,97,1,1,pedestrian,0.0
0,400,943,44,97,1,1,pedestrian,0.0
0,394,943,45,96,1,1,pedestrian,0.0
0,388,942,46,96,1,1,pedestrian,0.0
0,382,942,47,96,1,1,pedestrian,0.0
0,376,941,48,96,1,1,pedestrian,0.0
0,370,940,49,96,1,1,pedestrian,0.0
0,364,940,50,95,1,1,pedestrian,0.0
0,358,939,51,95,1,1,pedestrian,0.0
0,353,939,52,95,1,1,pedestrian,0.0
0,346,938,52,95,1,1,pedestrian,0.0
0,339,938,52,95,1,1,pedestrian,0.0
0,333,938,52,95,1,1,pedestrian,0.0
0,326,938,52,95,1,1,pedestrian,0.0
0,319,937,52,95,1,1,pedestrian,0.0
0,313,937,52,95,1,1,pedestrian,0.0
0,306,937,52,95,1,1,pedestrian,0.0
0,299,937,52,95,1,1,pedestrian,0.0
0,293,937,52,95,1,1,pedestrian,0.0
0,286,936,52,95,1,1,pedestrian,0.0
0,279,936,52,95,1,1,pedestrian,0.0
0,273,936,52,95,1,1,pedestrian,0.0
0,266,936,52,95,1,1,pedestrian,0.0
0,260,936,52,95,1,1,pedestrian,0.0
0,254,936,52,95,1,1,pedestrian,0.0
0,248,936,52,95,1,1,pedestrian,0.0
0,242,937,52,95,1,1,pedestrian,0.0
0,236,937,52,95,1,1,pedestrian,0.0
0,230,938,52,95,1,1,pedestrian,0.0
0,224,938,52,95,1,1,pedestrian,0.0
0,218,938,52,95,1,1,pedestrian,0.0
0,212,939,52,95,1,1,pedestrian,0.0
0,206,939,52,95,1,1,pedestrian,0.0
0,200,940,52,95,1,1,pedestrian,0.0
0,194,940,52,95,1,1,pedestrian,0.0
0,188,941,52,95,1,1,pedestrian,0.0
0,179,940,52,95,1,1,pedestrian,0.0
0,171,940,52,95,1,1,pedestrian,0.0
0,162,940,52,95,1,1,pedestrian,0.0
0,154,939,52,95,1,1,pedestrian,0.0
0,145,939,52,95,1,1,pedestrian,0.0
0,137,939,52,95,1,1,pedestrian,0.0
1,1631,607,33,84,1,1,pedestrian,0.03861003861003861
1,1712,625,32,83,1,1,pedestrian,0.03861003861003861
1,1714,626,32,83,1,1,pedestrian,0.03861003861003861
1,1716,628,32,83,1,1,pedestrian,0.03861003861003861
1,1719,629,32,83,1,1,pedestrian,0.03861003861003861
1,1721,631,32,83,1,1,pedestrian,0.03861003861003861
1,1724,633,32,83,1,1,pedestrian,0.03861003861003861
1,1726,634,32,83,1,1,pedestrian,0.03861003861003861
1,1729,636,32,83,1,1,pedestrian,0.03861003861003861
1,1731,638,32,83,1,1,pedestrian,0.03861003861003861
1,1734,639,32,83,1,1,pedestrian,0.03861003861003861
1,1736,641,32,83,1,1,pedestrian,0.03861003861003861
1,1739,643,32,83,1,1,pedestrian,0.03861003861003861
1,1755,643,32,83,1,1,pedestrian,0.03861003861003861
1,1772,644,32,83,1,1,pedestrian,0.03861003861003861
1,1788,645,32,83,1,1,pedestrian,0.03861003861003861
1,1805,646,32,83,1,1,pedestrian,0.03861003861003861
1,1817,647,32,83,1,1,pedestrian,0.03861003861003861
1,1829,648,32,83,1,1,pedestrian,0.03861003861003861
1,1841,649,32,83,1,1,pedestrian,0.03861003861003861
1,1866,652,32,83,1,1,pedestrian,0.03861003861003861
1,1892,656,32,83,1,1,pedestrian,0.03861003861003861
1,1899,657,32,83,1,1,pedestrian,0.03861003861003861
1,1907,658,32,83,1,1,pedestrian,0.03861003861003861
1,1903,658,32,83,1,1,pedestrian,0.03861003861003861
1,1900,659,32,83,1,1,pedestrian,0.03861003861003861
1,1896,660,32,83,1,1,pedestrian,0.03861003861003861
1,1893,660,32,83,1,1,pedestrian,0.03861003861003861
1,1889,661,32,83,1,1,pedestrian,0.03861003861003861
1,1886,662,32,83,1,1,pedestrian,0.03861003861003861
1,1882,662,32,83,1,1,pedestrian,0.03861003861003861
1,1879,663,32,83,1,1,pedestrian,0.03861003861003861
1,1875,664,32,83,1,1,pedestrian,0.03861003861003861
1,1872,664,32,83,1,1,pedestrian,0.03861003861003861
1,1868,665,32,83,1,1,pedestrian,0.03861003861003861
1,1865,666,32,83,1,1,pedestrian,0.03861003861003861
1,1862,667,32,83,1,1,pedestrian,0.03861003861003861
1,1877,672,32,83,1,1,pedestrian,0.03861003861003861
1,1892,677,32,83,1,1,pedestrian,0.03861003861003861
1,1907,682,32,83,1,1,pedestrian,0.03861003861003861
1,1922,687,32,83,1,1,pedestrian,0.03861003861003861
1,1937,692,32,83,1,1,pedestrian,0.03861003861003861
1,1952,697,32,83,1,1,pedestrian,0.03861003861003861
1,1943,699,32,83,1,1,pedestrian,0.03861003861003861
1,1934,702,32,83,1,1,pedestrian,0.03861003861003861
1,1925,704,32,83,1,1,pedestrian,0.03861003861003861
1,1916,707,32,83,1,1,pedestrian,0.03861003861003861
1,1907,710,32,83,1,1,pedestrian,0.03861003861003861
1,1898,712,32,83,1,1,pedestrian,0.03861003861003861
1,1889,715,32,83,1,1,pedestrian,0.03861003861003861
1,1880,718,32,83,1,1,pedestrian,0.03861003861003861
1,1875,719,32,83,1,1,pedestrian,0.03861003861003861
1,1871,721,32,83,1,1,pedestrian,0.03861003861003861
1,1866,723,32,83,1,1,pedestrian,0.03861003861003861
1,1862,725,32,83,1,1,pedestrian,0.03861003861003861
1,1857,727,32,83,1,1,pedestrian,0.03861003861003861
1,1853,728,32,83,1,1,pedestrian,0.03861003861003861
1,1848,730,32,83,1,1,pedestrian,0.03861003861003861
1,1844,732,32,83,1,1,pedestrian,0.03861003861003861
1,1839,734,32,83,1,1,pedestrian,0.03861003861003861
1,1835,736,32,83,1,1,pedestrian,0.03861003861003861
1,1826,739,32,83,1,1,pedestrian,0.03861003861003861
1,1817,743,32,83,1,1,pedestrian,0.03861003861003861
1,1808,747,32,83,1,1,pedestrian,0.03861003861003861
1,1800,751,32,83,1,1,pedestrian,0.03861003861003861
1,1791,754,32,83,1,1,pedestrian,0.03861003861003861
1,1782,758,32,83,1,1,pedestrian,0.03861003861003861
1,1773,762,32,83,1,1,pedestrian,0.03861003861003861
1,1765,766,32,83,1,1,pedestrian,0.03861003861003861
1,1756,769,32,83,1,1,pedestrian,0.03861003861003861
1,1747,773,32,83,1,1,pedestrian,0.03861003861003861
1,1738,777,32,83,1,1,pedestrian,0.03861003861003861
1,1730,781,32,83,1,1,pedestrian,0.03861003861003861
1,1720,785,32,83,1,1,pedestrian,0.03861003861003861
1,1710,790,33,83,1,1,pedestrian,0.03861003861003861
1,1705,792,33,83,1,1,pedestrian,0.03861003861003861
1,1701,794,32,83,1,1,pedestrian,0.03861003861003861
1,1696,796,32,83,1,1,pedestrian,0.03861003861003861
1,1692,799,32,83,1,1,pedestrian,0.03861003861003861
1,1694,805,32,83,1,1,pedestrian,0.03861003861003861
1,1697,811,32,83,1,1,pedestrian,0.03861003861003861
1,1700,817,32,83,1,1,pedestrian,0.03861003861003861
1,1713,823,32,83,1,1,pedestrian,0.03861003861003861
1,1726,829,32,83,1,1,pedestrian,0.03861003861003861
1,1739,835,32,83,1,1,pedestrian,0.03861003861003861
1,1757,838,32,83,1,1,pedestrian,0.03861003861003861
1,1775,841,32,83,1,1,pedestrian,0.03861003861003861
1,1793,844,32,83,1,1,pedestrian,0.03861003861003861
1,1803,842,32,83,1,1,pedestrian,0.03861003861003861
1,1814,841,32,83,1,1,pedestrian,0.03861003861003861
1,1801,845,32,83,1,1,pedestrian,0.03861003861003861
1,1789,849,32,83,1,1,pedestrian,0.03861003861003861
1,1776,853,32,83,1,1,pedestrian,0.03861003861003861
1,1764,858,32,83,1,1,pedestrian,0.03861003861003861
1,1751,862,32,83,1,1,pedestrian,0.03861003861003861
1,1739,866,32,83,1,1,pedestrian,0.03861003861003861
1,1727,871,32,83,1,1,pedestrian,0.03861003861003861
1,1727,873,33,83,1,1,pedestrian,0.03861003861003861
1,1728,875,33,83,1,1,pedestrian,0.03861003861003861
1,1729,877,33,83,1,1,pedestrian,0.03861003861003861
1,1738,879,33,83,1,1,pedestrian,0.03861003861003861
1,1747,881,33,83,1,1,pedestrian,0.03861003861003861
1,1756,883,33,83,1,1,pedestrian,0.03861003861003861
1,1766,886,32,83,1,1,pedestrian,0.03861003861003861
1,1782,890,32,83,1,1,pedestrian,0.03861003861003861
1,1799,895,32,83,1,1,pedestrian,0.03861003861003861
1,1815,899,32,83,1,1,pedestrian,0.03861003861003861
1,1832,904,32,83,1,1,pedestrian,0.03861003861003861
1,1818,901,32,83,1,1,pedestrian,0.03861003861003861
1,1805,899,32,83,1,1,pedestrian,0.03861003861003861
1,1791,897,32,83,1,1,pedestrian,0.03861003861003861
1,1778,895,32,83,1,1,pedestrian,0.03861003861003861
1,1762,897,32,83,1,1,pedestrian,0.03861003861003861
1,1746,900,32,83,1,1,pedestrian,0.03861003861003861
1,1730,902,32,83,1,1,pedestrian,0.03861003861003861
1,1714,905,32,83,1,1,pedestrian,0.03861003861003861
1,1698,907,32,83,1,1,pedestrian,0.03861003861003861
1,1682,910,32,83,1,1,pedestrian,0.03861003861003861
1,1672,910,32,83,1,1,pedestrian,0.03861003861003861
1,1662,911,32,83,1,1,pedestrian,0.03861003861003861
1,1652,911,32,83,1,1,pedestrian,0.03861003861003861
1,1642,912,32,83,1,1,pedestrian,0.03861003861003861
1,1632,913,32,83,1,1,pedestrian,0.03861003861003861
1,1622,913,32,83,1,1,pedestrian,0.03861003861003861
1,1612,914,32,83,1,1,pedestrian,0.03861003861003861
1,1602,914,32,83,1,1,pedestrian,0.03861003861003861
1,1592,915,32,83,1,1,pedestrian,0.03861003861003861
1,1583,916,32,83,1,1,pedestrian,0.03861003861003861
1,1574,917,32,83,1,1,pedestrian,0.03861003861003861
1,1565,919,32,83,1,1,pedestrian,0.03861003861003861
1,1556,921,32,83,1,1,pedestrian,0.03861003861003861
1,1547,922,32,83,1,1,pedestrian,0.03861003861003861
1,1538,924,32,83,1,1,pedestrian,0.03861003861003861
1,1529,926,32,83,1,1,pedestrian,0.03861003861003861
1,1520,928,32,83,1,1,pedestrian,0.03861003861003861
1,1514,927,32,83,1,1,pedestrian,0.03861003861003861
1,1509,927,32,83,1,1,pedestrian,0.03861003861003861
1,1503,927,32,83,1,1,pedestrian,0.03861003861003861
1,1498,926,32,83,1,1,pedestrian,0.03861003861003861
1,1492,926,32,83,1,1,pedestrian,0.03861003861003861
1,1487,926,32,83,1,1,pedestrian,0.03861003861003861
1,1481,926,32,83,1,1,pedestrian,0.03861003861003861
1,1476,925,32,83,1,1,pedestrian,0.03861003861003861
1,1470,925,32,83,1,1,pedestrian,0.03861003861003861
1,1465,925,32,83,1,1,pedestrian,0.03861003861003861
1,1460,925,32,83,1,1,pedestrian,0.03861003861003861
1,1451,923,32,83,1,1,pedestrian,0.03861003861003861
1,1442,922,32,83,1,1,pedestrian,0.03861003861003861
1,1434,920,32,83,1,1,pedestrian,0.03861003861003861
1,1425,919,32,83,1,1,pedestrian,0.03861003861003861
1,1416,917,32,83,1,1,pedestrian,0.03861003861003861
1,1408,916,32,83,1,1,pedestrian,0.03861003861003861
1,1399,914,32,83,1,1,pedestrian,0.03861003861003861
1,1391,913,32,83,1,1,pedestrian,0.03861003861003861
1,1382,913,32,83,1,1,pedestrian,0.03861003861003861
1,1374,913,32,83,1,1,pedestrian,0.03861003861003861
1,1365,913,32,83,1,1,pedestrian,0.03861003861003861
1,1357,913,32,83,1,1,pedestrian,0.03861003861003861
1,1349,913,32,83,1,1,pedestrian,0.03861003861003861
1,1350,914,32,83,1,1,pedestrian,0.03861003861003861
1,1352,916,32,83,1,1,pedestrian,0.03861003861003861
1,1353,917,32,83,1,1,pedestrian,0.03861003861003861
1,1355,919,32,83,1,1,pedestrian,0.03861003861003861
1,1361,921,32,83,1,1,pedestrian,0.03861003861003861
1,1367,923,32,83,1,1,pedestrian,0.03861003861003861
1,1373,925,32,83,1,1,pedestrian,0.03861003861003861
1,1372,925,32,83,1,1,pedestrian,0.03861003861003861
1,1371,925,32,83,1,1,pedestrian,0.03861003861003861
1,1370,926,32,83,1,1,pedestrian,0.03861003861003861
1,1370,926,32,83,1,1,pedestrian,0.03861003861003861
1,1369,926,32,83,1,1,pedestrian,0.03861003861003861
1,1368,927,32,83,1,1,pedestrian,0.03861003861003861
1,1367,927,32,83,1,1,pedestrian,0.03861003861003861
1,1367,928,32,83,1,1,pedestrian,0.03861003861003861
1,1364,927,32,83,1,1,pedestrian,0.03861003861003861
1,1361,927,32,83,1,1,pedestrian,0.03861003861003861
